typeProperty,typeOfForm,rooms,size_x100,bisize_x100,balkong,tomtarea_x10000,buildArea,uteplats,floor,type,distance_from_city_center,price_evolution_numbers_per_million,asking_price_per_million,cost_per_year_x1000,price_per_m2_x10000,elevator
1,5,4.0,0.8,0.0,1,0.2703,1.972,1,0.0,1,29.200146589451485,0.2,2.3,18.441,2.875,0.0
0,5,0.0,0.4,0.05,1,0.2773,1.92,0,0.0,1,1.4211754666395584,-0.095,0.995,1.75,2.211111111111111,0.0
4,2,2.0,0.415,0.0,1,0.0,2.014,0,0.6,3,32.576270384523404,0.225,2.695,2.772,6.493975903614458,1.0
7,5,5.0,1.19,0.23,1,0.0147,1.979,0,0.0,0,17.018250682402243,-0.595,4.995,46.395,3.5176056338028165,0.0
8,5,4.0,1.04,0.06,1,0.0435,1.972,0,0.0,2,60.70480763502802,0.205,3.995,42.4,3.631818181818182,0.0
9,5,2.0,0.67,0.14,1,0.4675,1.959,1,0.0,1,14.757935860904034,-0.145,2.995,23.89,3.697530864197531,0.0
9,5,4.0,0.75,0.0,1,0.2619,1.974,0,0.0,2,86.89101110970901,0.11,2.195,20.274,2.9266666666666667,0.0
9,5,3.0,0.6,0.0,1,0.3898,1.991,0,0.0,1,1.5439067402087117,-0.05,3.75,26.95,6.25,0.0
4,2,1.0,0.32,0.0,1,0.0,1.925,0,0.8333333333333334,3,54.82480803489853,0.155,3.995,11.628,12.484375,1.0
7,5,7.0,1.24,0.58,1,0.0119,1.974,0,0.0,0,13.360629058056498,-0.295,7.995,48.337,4.392857142857142,0.0
4,2,3.0,0.8,0.0,1,0.0,1.995,0,0.6666666666666666,3,60.15853822537267,-0.475,5.675,3.756,7.09375,1.0
8,5,6.0,1.13,1.0,1,0.162,1.946,1,0.0,2,46.41761279666117,-0.595,6.495,40.24,3.0492957746478875,0.0
9,5,5.0,0.6,0.0,1,0.1889,1.969,0,0.0,1,15.884606867872265,-0.15,1.75,23.965,2.916666666666667,0.0
6,5,5.0,1.28,0.0,1,0.0186,1.972,0,0.0,0,15.463394380666154,-0.2,5.8,50.09,4.53125,0.0
8,5,4.0,0.84,0.4,1,0.1383,1.996,0,0.0,2,36.43220566976776,-0.05,2.25,14.443,1.814516129032258,0.0
4,2,2.0,0.442,0.0,0,0.0,1.936,0,0.6666666666666666,3,19.99678972957078,0.12,3.175,13.95,7.183257918552036,0.0
1,5,2.0,0.47,0.0,1,0.7032,1.967,1,0.0,1,4.002857955665365,0.39,1.25,4.8,2.6595744680851063,0.0
5,5,5.0,1.44,0.32,1,0.0205,1.974,1,0.0,0,11.992775626272657,0.105,4.895,63.6,2.78125,0.0
9,5,4.0,0.76,0.43,1,0.23,1.936,0,0.0,1,8.066907708343843,-0.075,2.475,45.9,2.0798319327731094,0.0
4,2,2.0,0.61,0.0,1,0.0,1.932,0,0.3333333333333333,3,3.3269467817708667,0.975,6.35,7.7,10.40983606557377,1.0
3,5,4.0,1.2,0.0,1,0.0587,1.973,1,0.0,0,19.36328695877675,0.355,3.995,42.4,3.3291666666666666,0.0
6,2,2.0,0.55,0.0,1,0.0,0.0,0,0.0,0,18.40535668943476,0.475,2.595,12.0,4.718181818181818,0.0
4,2,3.0,0.79,0.0,1,0.0,2.009,0,1.0,3,15.884606867872265,0.2,3.8,14.16,4.810126582278481,1.0
3,5,6.0,1.21,0.08,1,0.0594,1.96,0,0.0,0,16.888888483146268,-0.395,4.295,46.421,3.3294573643410854,0.0
6,2,5.0,1.3,0.09,1,0.0,2.009,1,0.0,0,10.084005789457878,-0.195,6.695,33.0,4.816546762589929,0.0
0,5,1.0,0.25,0.0,1,0.1993,1.97,0,0.0,1,2.8027107776719475,-0.075,0.995,20.082,3.98,0.0
4,2,4.0,1.0,0.11,1,0.0,1.931,0,1.0,3,16.1768868259903,0.355,7.995,13.188,7.202702702702703,1.0
4,2,2.5,0.65,0.0,1,0.0,1.992,0,2.0,3,31.371286121622457,-0.045,4.495,4.452,6.915384615384616,1.0
8,5,5.0,0.95,0.0,1,0.2281,1.972,0,0.0,2,75.21172116434482,-0.395,2.995,43.0,3.152631578947368,0.0
9,5,6.0,1.2,0.0,1,0.121,1.909,0,0.0,1,23.12642220745356,-0.6,5.4,64.686,4.5,0.0
8,5,8.0,1.72,0.82,1,0.145,1.967,1,0.0,2,16.672668274739358,1.3,14.25,69.3,5.610236220472441,0.0
4,2,1.0,0.35,0.0,0,0.0,1.948,0,0.0,3,60.70480763502802,-0.045,1.995,0.0,5.7,0.0
8,5,6.0,1.33,0.42,1,0.1258,1.984,1,0.0,2,67.96370262330248,-0.195,7.795,42.3,4.454285714285715,0.0
1,5,3.0,1.35,0.0,1,0.5813,1.909,0,0.0,1,18.60867795450696,-0.9,3.75,38.768,2.7777777777777777,0.0
6,2,5.0,1.44,0.17,1,0.0,2.019,1,0.0,0,15.721475585374789,-0.895,6.495,0.0,4.03416149068323,0.0
9,5,3.0,0.75,0.0,1,0.2343,1.965,0,0.0,1,2.204311024301888,-0.11,1.995,25.0,2.66,0.0
4,2,1.0,0.29,0.0,1,0.0,2.021,0,0.6,3,22.02635589431133,-0.15,1.65,4.44,5.689655172413794,1.0
4,2,1.0,0.375,0.0,1,0.0,1.939,0,0.75,3,25.809611146692088,0.355,3.495,2.7,9.32,1.0
4,2,2.0,0.67,0.0,0,0.0,1.985,1,0.0,3,10.034227992561403,0.305,3.895,0.0,5.813432835820896,0.0
6,2,5.0,1.39,0.0,1,0.0,0.0,0,0.0,0,9.340089588553267,0.035,3.975,21.552,2.8597122302158278,0.0
4,2,1.0,0.17,0.0,0,0.0,0.0,0,0.0,3,14.968832716922062,0.415,2.295,5.4,13.5,0.0
8,5,5.0,1.05,0.22,1,0.2024,1.963,0,0.0,2,50.35316569172928,0.68,3.75,54.41,2.9527559055118107,0.0
9,5,3.0,0.52,0.01,1,0.1979,1.978,0,0.0,1,1.094778948837072,-0.05,1.595,17.097,3.009433962264151,0.0
7,2,5.0,1.03,0.0,1,0.0,1.957,1,0.0,0,11.239821445027577,0.75,3.65,5.88,3.5436893203883497,0.0
7,5,5.0,1.01,0.37,1,0.0346,1.957,0,0.0,0,14.171579991218268,0.605,3.495,40.932,2.532608695652174,0.0
4,2,4.0,1.01,0.0,1,0.0,2.014,0,1.0,3,18.334884764409548,0.03,5.75,11.616,5.693069306930693,1.0
1,5,3.0,0.44,0.0,1,1.6,1.909,1,0.0,1,2.9592459650179723,0.65,1.175,0.0,2.6704545454545454,0.0
0,5,2.0,0.5,0.0,1,0.0323,1.973,0,0.0,1,16.1768868259903,-0.045,1.795,28.865,3.59,0.0
7,2,4.0,1.22,0.0,1,0.0,1.992,1,0.0,0,17.355049152606675,0.105,2.995,11.436,2.4549180327868854,0.0
8,5,6.0,1.12,0.64,1,0.0454,1.932,0,0.0,2,57.047126029448464,-0.4,11.3,25.967,6.420454545454546,0.0
1,4,5.0,0.8,0.0,1,0.0441,1.967,0,0.0,1,2.960772000763651,0.095,2.295,28.631,2.86875,0.0
4,2,4.0,0.87,0.0,1,0.0,1.959,0,0.4444444444444444,3,14.862273932662784,-0.2,4.5,0.0,5.172413793103448,1.0
9,5,3.0,0.78,0.0,1,0.2706,1.992,0,0.0,1,23.12642220745356,-0.045,1.695,18.5,2.173076923076923,0.0
4,2,2.0,0.48,0.0,1,0.0,0.0,0,0.25,3,9.669580299415273,0.08,2.595,0.0,5.40625,1.0
8,5,4.0,0.8,0.8,1,0.0532,1.941,0,0.0,2,86.89101110970901,-0.2,7.5,44.9,4.6875,0.0
4,2,2.0,0.59,0.0,1,0.0,1.988,0,4.0,3,59.6042903278678,0.055,4.895,8.136,8.296610169491526,1.0
9,5,2.0,0.59,0.0,1,0.1495,1.98,0,0.0,2,46.41761279666117,-0.195,1.895,32.849,3.211864406779661,0.0
8,5,6.0,1.83,0.13,1,0.202,1.996,0,0.0,2,32.65201132824177,0.55,9.35,50.052,4.770408163265306,0.0
4,2,4.0,1.01,0.0,1,0.0,1.991,0,4.0,3,20.12957389264076,-0.2,8.5,6.0,8.415841584158414,1.0
7,2,6.0,1.28,0.27,1,0.0,2.022,0,0.0,0,16.829577505476216,-0.25,6.75,24.0,4.35483870967742,0.0
1,1,2.0,0.3,0.0,1,0.03,0.0,0,0.0,1,7.1581576116021,0.04,0.395,0.0,1.3166666666666669,0.0
6,5,5.0,1.22,0.0,1,0.03519,2.0,1,0.0,0,12.890954453806684,-0.345,5.495,48.642,4.504098360655737,0.0
4,2,4.0,0.95,0.0,1,0.0,1.968,0,1.0,3,24.963979701855084,0.38,2.995,6.0,3.152631578947368,1.0
7,5,5.0,1.26,0.0,1,0.0306,1.981,0,0.0,0,24.963979701855084,-0.33,3.595,40.63,2.8531746031746037,0.0
1,5,2.0,0.35,0.0,1,1.3,1.929,0,0.0,1,0.0,0.2,7.5,5.5,21.42857142857143,0.0
1,5,0.0,0.48,0.16,1,0.17,1.942,0,0.0,1,2.204311024301888,0.65,5.95,0.0,9.296875,0.0
3,5,5.0,1.27,0.0,1,0.0283,1.979,0,0.0,0,15.797998459731057,0.255,5.495,38.647,4.326771653543307,0.0
7,5,5.0,1.18,0.0,1,0.0223,1.978,0,0.0,0,16.1768868259903,0.025,2.995,37.72,2.538135593220339,0.0
4,2,2.0,0.71,0.02,0,0.0,1.9,0,1.0,3,12.779738917431176,0.405,4.495,4.0,6.157534246575342,1.0
1,1,2.0,0.42,0.0,1,0.0,1.956,0,0.0,1,8.300376203982065,-0.045,0.495,4.35,1.1785714285714286,0.0
6,2,6.0,1.43,0.0,1,0.0,2.02,1,0.0,0,9.8748178609595,-0.495,5.495,15.6,3.842657342657343,0.0
1,5,2.0,0.52,0.1,1,0.2904,1.989,0,0.0,1,1.5439067402087117,0.16,1.75,19.0,2.82258064516129,0.0
8,5,11.0,2.7,1.55,1,0.2565,1.937,0,0.0,2,36.84274109665432,-2.5,22.0,54.121,5.176470588235294,0.0
6,2,4.0,1.12,0.0,1,0.0,1.998,1,1.0,0,14.943952097624202,0.555,4.495,17.5,4.013392857142857,0.0
6,2,3.0,0.82,0.0,1,0.0,1.985,0,0.0,0,16.028198594857745,0.035,3.995,29.4,4.871951219512195,0.0
7,2,5.0,1.29,0.0,1,0.0,1.982,1,0.0,0,19.36328695877675,-0.115,3.225,25.08,2.5,0.0
3,5,4.0,1.15,0.0,1,0.0374,1.972,0,0.0,0,0.0,0.765,4.195,37.52,3.647826086956522,0.0
8,5,8.0,1.68,0.63,1,0.0703,1.971,0,0.0,2,73.32415181488753,-0.2,8.5,54.3,3.67965367965368,0.0
3,5,7.0,1.66,0.15,1,0.042,1.964,1,0.0,0,20.07541302938943,0.625,6.995,29.548,3.8646408839779,0.0
4,2,1.0,0.29,0.0,1,0.0,0.0,0,2.0,3,8.365410408635757,0.15,2.65,0.0,9.13793103448276,1.0
7,2,5.0,0.97,0.0,1,0.0,2.021,1,0.0,0,16.96331596678557,-0.315,4.59,25.8,4.731958762886598,0.0
8,5,9.0,1.84,1.0,1,0.1048,1.937,0,0.0,2,31.371286121622457,0.325,8.975,73.637,3.160211267605634,0.0
3,2,5.0,1.37,0.0,1,0.0,2.013,1,0.0,0,11.308480738990664,-0.145,5.495,20.0,4.010948905109489,0.0
1,5,4.0,0.65,0.0,1,0.562,1.918,0,0.0,1,3.5889532706168565,0.58,0.795,21.34,1.223076923076923,0.0
4,2,2.0,0.48,0.0,0,0.0,1.958,0,0.0,3,18.557831738603028,-0.025,1.825,0.0,3.8020833333333335,0.0
8,5,5.0,1.2,0.0,1,0.0662,2.014,0,0.0,2,71.10246465855768,-0.195,5.995,39.589,4.995833333333334,0.0
4,2,3.0,0.61,0.0,1,0.0,1.939,0,0.2,3,12.601548363664936,-0.035,5.195,5.4,8.51639344262295,1.0
8,5,3.0,1.12,0.07,1,0.1499,1.99,0,0.0,2,19.638018494889668,0.115,2.895,36.913,2.432773109243697,0.0
8,5,9.0,1.76,0.3,1,0.183,1.96,0,0.0,2,13.741466619036842,1.562,6.8,63.706,3.300970873786408,0.0
8,5,4.0,0.63,0.58,1,0.0369,1.936,1,0.0,2,25.809611146692088,-0.2,6.0,26.021,4.958677685950414,0.0
7,2,5.0,1.35,0.0,1,0.0,2.017,1,0.0,0,18.82468695474574,-0.145,6.495,18.0,4.811111111111111,0.0
1,5,4.0,0.71,0.0,1,0.1657,1.984,0,0.0,1,59.32249890005011,-0.5,4.5,10.023,6.338028169014084,0.0
7,5,3.0,0.74,0.0,1,0.0213,1.988,0,0.0,0,21.532931489857777,0.325,2.795,36.648,3.777027027027027,0.0
9,5,4.0,0.7,0.0,1,0.2299,1.958,0,0.0,1,10.61287577769092,-0.45,4.35,27.4,6.214285714285714,0.0
7,2,5.0,1.09,0.0,1,0.0,1.953,1,0.0,0,14.48004346954759,-0.2,5.1,24.276,4.678899082568806,0.0
7,5,6.0,1.2,0.1,1,0.0431,1.972,0,0.0,0,13.21636978507356,0.65,4.675,42.1,3.5961538461538463,0.0
3,5,7.0,1.54,0.32,1,0.037,1.967,0,0.0,0,22.688362183796748,-0.25,3.85,48.0,2.0698924731182795,0.0
3,2,7.0,1.92,0.0,1,0.0,2.007,0,0.0,0,11.7654007875991,0.375,7.575,46.92,3.9453125,0.0
3,5,7.0,1.46,0.25,1,0.0214,1.973,1,0.0,0,18.334884764409548,-0.245,4.495,0.0,2.628654970760234,0.0
8,5,8.0,2.17,0.51,1,0.1003,1.98,0,0.0,2,32.13463369321756,0.505,7.995,48.675,2.9832089552238807,0.0
9,5,3.0,0.82,0.05,1,0.3016,1.963,0,0.0,1,8.572209264648118,0.6,2.5,43.293,2.8735632183908044,0.0
9,5,2.0,0.46,0.0,1,0.2524,1.96,0,0.0,1,10.692182195445415,-0.095,2.995,22.524,6.510869565217392,0.0
1,5,4.0,0.64,0.28,1,0.329,1.983,0,0.0,1,1.213683022456382,1.105,4.495,30.726,4.885869565217392,0.0
7,5,4.0,1.16,0.03,1,0.0192,1.99,1,0.0,0,9.391847760958452,0.505,6.195,47.8,5.205882352941177,0.0
7,5,5.0,1.15,0.0,1,0.0151,1.974,1,0.0,0,26.935758802435075,0.655,3.795,33.282,3.3000000000000007,0.0
7,2,4.0,0.765,0.0,1,0.0,1.974,1,0.0,0,0.0,-0.05,2.45,2.004,3.2026143790849675,0.0
4,2,2.0,0.62,0.0,1,0.0,1.95,0,0.25,3,24.52232454459245,0.305,2.495,7.0,4.024193548387097,1.0
8,5,6.0,1.55,0.55,1,0.2134,1.979,0,0.0,2,89.14976389572793,-0.445,7.595,36.655,3.616666666666666,0.0
4,2,2.5,0.515,0.0,1,0.0,1.945,0,0.25,3,5.124117881026258,0.105,3.395,5.4,6.592233009708738,0.0
7,2,3.0,0.82,0.0,1,0.0,1.969,0,1.0,0,17.018250682402243,-0.45,3.9,15.6,4.7560975609756095,0.0
7,4,4.0,1.24,0.0,1,0.0322,1.974,1,0.0,0,15.581479832817925,-0.495,4.495,32.66,3.625,0.0
8,5,4.0,0.96,0.42,1,0.0649,1.965,0,0.0,2,73.19800354782667,0.625,2.995,18.212,2.1702898550724634,0.0
4,0,3.0,0.77,0.0,1,0.0,1.901,0,1.0,3,6.764661820759349,0.055,8.495,0.0,11.032467532467532,0.0
8,5,5.0,1.12,0.4,1,0.0785,1.977,0,0.0,2,41.30660320094096,-0.345,7.995,50.925,5.259868421052631,0.0
4,2,1.5,0.289,0.0,1,0.0,2.016,1,0.0,3,22.22375660130049,-0.145,1.495,0.0,5.173010380622838,0.0
7,2,4.0,1.07,0.0,1,0.0,1.992,1,0.0,0,17.355049152606675,-0.15,3.65,20.624,3.411214953271028,0.0
7,5,5.0,1.18,0.13,1,0.0127,1.979,0,0.0,0,11.069869630595957,-0.2,6.5,62.4,4.961832061068702,0.0
4,2,2.0,0.55,0.0,1,0.0,2.014,1,0.0,3,9.085467513929755,-0.015,1.695,6.0,3.081818181818181,0.0
9,5,3.0,0.75,0.2,1,0.3257,1.957,0,0.0,1,7.018962755871553,0.7,4.5,23.98,4.736842105263158,0.0
8,5,7.0,1.53,0.12,1,0.2687,2.0,0,0.0,2,92.48509322805434,-0.095,3.595,41.728,2.1787878787878787,0.0
8,5,4.0,0.7,0.0,1,0.1695,2.006,0,0.0,2,29.198465270631143,-0.325,3.275,32.3,4.678571428571428,0.0
4,2,2.0,0.492,0.0,0,0.0,1.901,0,0.4,3,7.3499580500670465,-0.15,6.25,5.8,12.703252032520323,1.0
8,5,6.0,1.82,0.51,1,0.0893,1.988,0,0.0,2,35.81405181533788,0.705,6.195,55.8,2.6587982832618025,0.0
8,5,6.0,1.4,0.0,1,0.1358,1.9,0,0.0,2,57.29095954689067,0.605,7.195,49.01,5.139285714285714,0.0
9,5,3.0,1.2,0.3,1,0.2564,0.0,0,0.0,2,86.89101110970901,0.805,4.795,78.0,3.1966666666666668,0.0
9,5,6.0,1.19,0.1,1,0.2391,1.968,0,0.0,2,62.393452195848845,-0.495,4.995,58.07,3.8720930232558137,0.0
4,2,3.0,0.76,0.0,1,0.0,2.015,0,0.3333333333333333,3,42.67669762734998,-0.245,2.895,4.2,3.809210526315789,1.0
7,5,6.0,1.23,0.19,1,0.0163,1.984,1,0.0,0,9.674579327160814,-0.25,7.75,39.368,5.45774647887324,0.0
1,5,2.0,0.3,0.22,1,0.1874,1.909,0,0.0,1,5.110808542319965,1.01,4.2,0.0,8.076923076923077,0.0
0,5,4.0,1.04,0.0,1,0.9315,1.96,0,0.0,1,1.5439067402087117,-0.65,5.95,23.228,5.721153846153846,0.0
0,5,4.0,0.66,0.0,1,0.3831,1.966,0,0.0,1,9.833750705277946,-0.07,2.1,0.0,3.181818181818182,0.0
8,5,5.0,1.22,0.67,1,0.0986,1.928,1,0.0,2,46.62762400504234,-0.895,6.895,65.357,3.648148148148149,0.0
4,2,1.5,0.3,0.0,0,0.0,1.93,0,0.25,3,28.61050184740288,0.205,2.995,9.18,9.983333333333333,1.0
4,2,2.0,0.625,0.0,1,0.0,1.97,0,1.0,3,3.991832444392352,0.135,2.495,0.0,3.992,0.0
7,5,5.0,1.35,0.0,1,0.0249,2.011,0,0.0,0,26.55015203582192,-0.395,5.395,30.095,3.996296296296297,0.0
7,5,6.0,1.0,0.5,1,0.0166,1.968,0,0.0,0,7.900322001714438,-0.35,6.2,57.768,4.133333333333334,0.0
4,2,3.0,0.542,0.0,1,0.0,0.0,0,0.6666666666666666,3,6.371097822014621,0.445,3.175,3.9,5.857933579335794,0.0
7,2,5.0,1.055,0.0,1,0.0,0.0,0,0.0,0,37.23571944110043,-0.025,2.65,13.74,2.5118483412322274,0.0
9,5,4.0,1.0,0.0,1,0.156,1.936,0,0.0,1,4.918445209186294,1.405,2.995,24.047,2.995,0.0
7,2,3.0,0.915,0.0,1,0.0,1.985,1,0.0,0,15.630385528250535,-0.175,4.1,12.36,4.48087431693989,0.0
8,5,7.0,2.01,0.84,1,0.0905,1.959,0,0.0,2,32.13463369321756,0.7,11.95,60.362,4.192982456140351,0.0
7,2,5.0,1.215,0.0,1,0.0,2.022,1,0.0,0,8.665316936969445,-0.295,7.895,30.0,6.497942386831275,0.0
8,5,5.0,0.97,0.97,1,0.221,1.942,0,0.0,2,65.14377710439608,0.705,6.395,38.22,3.29639175257732,0.0
4,2,3.0,0.87,0.0,1,0.0,1.947,0,6.0,3,54.82480803489853,0.305,8.495,0.0,9.764367816091957,1.0
9,5,5.0,1.21,0.0,1,0.3127,1.988,0,0.0,1,6.227841517853455,0.975,6.975,23.045,5.764462809917355,0.0
9,5,2.0,0.67,0.47,1,0.2675,1.96,0,0.0,1,1.4211754666395584,0.905,1.995,18.066,1.75,0.0
7,5,5.0,1.24,0.0,1,0.0197,1.964,0,0.0,0,14.968832716922062,0.105,4.195,38.27,3.3830645161290325,0.0
4,2,2.0,0.55,0.0,1,0.0,1.998,0,3.0,3,12.71061279826193,-0.135,1.695,8.0,3.081818181818181,1.0
8,5,6.0,1.28,0.77,1,0.1106,1.971,1,0.0,2,50.91566725372077,2.0,7.5,48.876,3.658536585365853,0.0
1,5,4.0,0.77,0.0,1,0.204,1.962,0,0.0,1,7.561757271831987,-0.05,2.975,19.7,3.863636363636364,0.0
8,5,4.0,1.03,0.0,1,0.1231,1.92,0,0.0,2,16.958697942062695,-0.7,6.0,0.0,5.825242718446602,0.0
9,5,4.0,0.59,0.59,1,0.1318,1.966,0,0.0,1,2.204311024301888,-0.185,2.98,34.2,2.52542372881356,0.0
8,5,7.0,2.15,0.86,1,0.1059,1.969,0,0.0,2,44.72972281236397,0.75,14.5,56.0,4.8172757475083055,0.0
4,2,3.0,0.75,0.0,1,0.0,1.988,1,0.0,3,14.8435338949433,-0.05,2.45,0.0,3.2666666666666666,0.0
9,5,4.0,0.48,0.0,1,0.1277,1.965,0,0.0,1,23.736349574527445,-0.05,1.35,10.577,2.8125,0.0
8,5,5.0,1.36,0.0,1,0.1651,1.99,0,0.0,2,61.216626144008494,0.155,6.495,57.774,4.775735294117647,0.0
9,4,4.0,0.6,0.23,1,0.2254,1.976,0,0.0,1,5.508183182864403,-0.095,1.595,21.793,1.921686746987952,0.0
4,2,4.0,1.05,0.0,1,0.0,2.011,0,2.0,3,27.94167821143715,0.455,8.695,8.4,8.280952380952382,1.0
4,2,1.5,0.5,0.0,1,0.0,2.005,0,0.8,3,11.283850799919176,0.145,2.495,4.44,4.99,1.0
8,5,5.0,1.62,0.01,1,0.0837,1.977,0,0.0,2,32.53824063684725,-0.365,4.99,73.568,3.0613496932515334,0.0
9,5,4.0,0.68,0.0,1,0.5897,1.92,0,0.0,1,11.992775626272657,0.9,3.8,0.0,5.588235294117647,0.0
7,5,5.0,1.2,0.0,1,0.0271,1.983,1,0.0,0,18.13054118622004,-0.09,4.495,18.778,3.7458333333333336,0.0
1,5,3.0,0.32,0.0,1,0.1154,1.956,1,0.0,1,1.4211754666395584,-0.58,3.48,10.5,10.875,0.0
8,5,4.0,0.6,0.15,1,0.2554,1.971,0,0.0,2,42.50178309725061,-0.495,1.795,25.1,2.393333333333333,0.0
4,2,2.0,0.63,0.0,1,0.0,0.0,0,0.5714285714285714,3,17.688187132348062,-0.195,1.595,6.66,2.531746031746032,1.0
4,2,2.0,0.51,0.0,1,0.0,1.945,0,1.0,3,6.01104404923372,-0.1,3.3,0.0,6.470588235294118,1.0
9,5,3.0,0.58,0.0,1,0.2454,1.946,0,0.0,2,67.96370262330248,1.455,3.995,32.397,6.88793103448276,0.0
8,5,7.0,1.54,0.91,1,0.0876,1.968,0,0.0,2,62.04305322129592,-0.9,10.9,52.45,4.448979591836735,0.0
4,2,2.0,0.61,0.0,0,0.0,1.983,1,0.1666666666666666,3,13.9293278652421,-0.15,4.85,7.2,7.950819672131147,1.0
0,5,2.0,0.39,0.04,1,0.2203,1.964,0,0.0,1,7.1581576116021,-0.095,1.395,10.528,3.244186046511628,0.0
4,2,3.0,0.7020000000000001,0.0,1,0.0,1.96,0,1.0,3,20.12957389264076,-0.175,3.275,0.0,4.665242165242165,0.0
1,1,1.5,0.2,0.0,1,0.0291,0.0,0,0.0,1,11.033249551434611,0.055,0.395,1.1,1.975,0.0
1,5,3.0,0.65,0.0,1,0.2732,1.966,0,0.0,1,2.204311024301888,0.405,1.995,20.248,3.069230769230769,0.0
1,5,3.0,0.59,0.0,1,0.1747,1.972,0,0.0,1,1.627293564163171,0.205,1.995,21.73,3.38135593220339,0.0
7,2,3.0,0.86,0.0,1,0.0,1.977,1,0.0,0,18.13054118622004,0.355,3.495,17.448,4.063953488372093,0.0
8,5,3.0,0.85,0.6,1,0.219,1.963,1,0.0,2,50.14489036763551,0.28,3.5,34.222,2.413793103448276,0.0
8,5,6.0,1.11,0.59,1,0.0926,1.933,0,0.0,2,36.76714777461943,0.625,7.875,49.038,4.632352941176471,0.0
0,5,3.0,0.5,0.0,1,0.2118,1.969,0,0.0,1,21.61641202846052,-0.05,1.25,15.269,2.5,0.0
8,5,5.0,1.38,0.0,1,0.0748,2.003,0,0.0,2,15.814198730656669,-0.195,5.695,34.02,4.126811594202898,0.0
7,5,6.0,1.25,0.0,1,0.0151,1.975,0,0.0,0,13.360629058056498,-0.25,6.1,49.061,4.88,0.0
4,2,2.0,0.47,0.0,1,0.0,0.0,0,0.6666666666666666,3,57.630753272416,0.435,2.475,6.0,5.26595744680851,1.0
6,2,5.0,1.31,0.0,1,0.0,2.018,0,0.0,0,35.594777648463754,-0.025,4.295,23.88,3.278625954198473,0.0
9,5,2.0,0.52,0.1,1,0.1287,1.955,0,0.0,1,26.725435936556565,-0.05,1.65,5.697,2.661290322580645,0.0
8,5,4.0,1.17,0.0,1,0.0237,1.968,0,0.0,2,18.72647894010146,0.3,5.2,55.3,4.444444444444445,0.0
1,5,3.0,0.6,0.0,1,0.194,1.968,0,0.0,1,4.278305310373643,-0.115,0.995,16.055,1.6583333333333332,0.0
6,2,4.0,1.08,0.0,1,0.0,2.0,1,0.0,0,12.601548363664936,-0.195,3.495,0.0,3.236111111111111,0.0
7,5,5.0,1.04,0.1,1,0.0192,1.981,0,0.0,0,16.532718300506904,-0.15,4.5,37.5,3.947368421052632,0.0
0,5,4.0,0.58,0.0,1,0.2882,1.964,0,0.0,1,5.2110161879924695,-0.095,0.895,16.5,1.5431034482758623,0.0
1,5,1.0,0.2,0.0,1,5.5,0.0,0,0.0,1,23.49618078106516,-0.1,0.85,10.775,4.25,0.0
8,5,6.0,0.96,0.84,1,0.1474,1.958,1,0.0,2,83.86060534650221,0.205,4.995,29.645,2.775,0.0
9,5,4.0,0.69,0.0,1,0.2573,1.979,0,0.0,1,2.087789893153763,-0.15,2.25,35.293,3.260869565217391,0.0
1,5,4.0,0.68,0.0,1,0.203,1.973,1,0.0,1,2.947330508127457,0.215,0.895,3.75,1.3161764705882353,0.0
1,5,4.0,1.05,0.15,1,0.2161,1.97,0,0.0,1,23.12642220745356,-0.39,3.19,32.788,2.658333333333333,0.0
8,5,6.0,2.0,0.0,1,0.2837,2.018,0,0.0,2,60.70480763502802,-1.195,8.995,34.252,4.4975,0.0
8,5,5.0,1.55,0.5,1,0.057,1.971,0,0.0,2,31.715209317062712,0.555,5.395,65.248,2.631707317073171,0.0
8,5,7.0,1.47,0.82,1,0.0943,1.923,0,0.0,2,91.05021289468355,-0.335,9.195,46.044,4.01528384279476,0.0
9,5,3.0,0.48,0.1,1,0.2872,1.972,0,0.0,1,24.941333163341195,0.905,2.395,24.312,4.129310344827586,0.0
7,5,4.0,1.15,0.0,1,0.0163,1.984,0,0.0,0,17.84150434742966,-0.15,5.2,39.38,4.521739130434783,0.0
8,5,6.0,1.54,0.0,1,0.0769,1.987,0,0.0,2,39.84379055317324,-0.195,6.495,44.653,4.217532467532468,0.0
8,5,6.0,1.34,0.0,1,0.0637,2.015,1,0.0,2,54.96064671237136,0.43,5.795,47.466,4.324626865671642,0.0
8,5,10.0,1.86,0.89,1,0.1739,1.916,0,0.0,2,60.15853822537267,1.45,11.5,51.665,4.181818181818182,0.0
8,5,3.0,0.54,0.5,1,0.226,1.966,1,0.0,2,40.704088154910586,0.95,4.25,17.5,4.086538461538462,0.0
4,2,2.0,0.8,0.0,1,0.0,1.987,0,0.4,3,44.656645664338576,-0.075,1.675,9.329,2.09375,1.0
7,2,4.0,1.03,0.0,1,0.0,1.979,1,0.0,0,11.308480738990664,-0.095,3.795,0.0,3.684466019417476,0.0
8,5,3.0,0.58,0.0,1,0.36,1.98,0,0.0,2,32.53824063684725,-0.25,6.25,0.0,10.77586206896552,0.0
4,2,1.0,0.27,0.0,1,0.0,0.0,0,0.0,3,20.72601774715548,-0.05,1.575,3.0,5.833333333333334,0.0
8,5,7.0,1.67,0.84,1,0.0781,1.954,1,0.0,2,21.82922168882202,0.55,11.9,68.9,4.7410358565737045,0.0
