price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,4 575 000 kr,+510 000 kr (+11 %),Radhus,Äganderätt,6 rum,130 m²,65 m²,N/A,158 m²,1973,34 543 kr/år,Ja,N/A,"Radhus - Centrala Väsby, Upplands Väsby kommun - Såld 25 april 2022",Stockholm,5 085 000 kr
26 214 kr/m²,2 395 000 kr,+305 000 kr (+13 %),Radhus,Bostadsrätt,"3,5 rum",103 m²,N/A,N/A,N/A,1986,12 700 kr/år,Ja,N/A,"Radhus - Myrstuguberget, Huddinge kommun - Såld 25 april 2022",Stockholm,2 700 000 kr
N/A,4 295 000 kr,+155 000 kr (+4 %),Radhus,Äganderätt,4 rum,109 m²,N/A,N/A,163 m²,1978,46 800 kr/år,N/A,N/A,"Radhus - Tullinge, Botkyrka kommun - Såld 25 april 2022",Stockholm,4 450 000 kr
49 301 kr/m²,6 750 000 kr,+300 000 kr (+4 %),Parhus,Bostadsrätt,5 rum,143 m²,N/A,N/A,N/A,2020,15 600 kr/år,Ja,N/A,"Parhus - Väsjön, Sollentuna kommun - Såld 23 april 2022",Stockholm,7 050 000 kr
N/A,9 800 000 kr,+1 800 000 kr (+18 %),Kedjehus,Äganderätt,5 rum,137 m²,N/A,N/A,348 m²,1976,58 015 kr/år,N/A,N/A,"Kedjehus - Enebyberg, Danderyds kommun - Såld 23 april 2022",Stockholm,11 600 000 kr
N/A,6 195 000 kr,+455 000 kr (+7 %),Kedjehus,Äganderätt,6 rum,159 m²,N/A,N/A,502 m²,1972,5 600 kr/år,Ja,N/A,"Kedjehus - Norra Botkyrka, Botkyrka kommun - Såld 22 april 2022",Stockholm,6 650 000 kr
N/A,6 950 000 kr,+1 150 000 kr (+17 %),Radhus,Äganderätt,5 rum,130 m²,25 m²,N/A,202 m²,1963,48 493 kr/år,Ja,N/A,"Radhus - Farsta, Stockholms kommun - Såld 22 april 2022",Stockholm,8 100 000 kr
N/A,4 295 000 kr,+205 000 kr (+5 %),Kedjehus,Tomträtt,4 rum,105 m²,N/A,N/A,467 m²,1968,36 600 kr/år,Ja,N/A,"Kedjehus - Salem, Salems kommun - Såld 22 april 2022",Stockholm,4 500 000 kr
N/A,4 275 000 kr,+425 000 kr (+10 %),Radhus,Äganderätt,5 rum,106 m²,N/A,N/A,174 m²,N/A,39 347 kr/år,N/A,N/A,"Radhus - Vinsta, Stockholms kommun - Såld 22 april 2022",Stockholm,4 700 000 kr
N/A,3 595 000 kr,+105 000 kr (+3 %),Radhus,Äganderätt,4 rum,118 m²,N/A,N/A,241 m²,1991,29 308 kr/år,Ja,N/A,"Radhus - Nykvarn, Nykvarns kommun - Såld 22 april 2022",Stockholm,3 700 000 kr
N/A,3 495 000 kr,+155 000 kr (+4 %),Radhus,Äganderätt,4 rum,133 m²,N/A,N/A,179 m²,1975,30 500 kr/år,N/A,N/A,"Radhus - Brandbergen, Haninge kommun - Såld 22 april 2022",Stockholm,3 650 000 kr
43 671 kr/m²,4 195 000 kr,+325 000 kr (+8 %),Radhus,Bostadsrätt,5 rum,"103,5 m²",N/A,N/A,N/A,1985,7 296 kr/år,Ja,N/A,"Radhus - Ekerö, Ekerö kommun - Såld 22 april 2022",Stockholm,4 520 000 kr
N/A,4 800 000 kr,+200 000 kr (+4 %),Parhus,Tomträtt,4 rum,117 m²,11 m²,N/A,350 m²,1987,35 070 kr/år,N/A,N/A,"Parhus - Ekerö Nibbla Backe, Ekerö kommun - Såld 22 april 2022",Stockholm,5 000 000 kr
N/A,4 495 000 kr,+1 155 000 kr (+26 %),Radhus,Äganderätt,5 rum,111 m²,N/A,N/A,141 m²,1962,36 720 kr/år,Ja,N/A,"Radhus - Centrala Tyresö, Tyresö kommun - Såld 22 april 2022",Stockholm,5 650 000 kr
44 681 kr/m²,3 695 000 kr,+505 000 kr (+14 %),Radhus,Bostadsrätt,4 rum,94 m²,N/A,N/A,N/A,1979,N/A,Ja,N/A,"Radhus - Kista, Stockholms kommun - Såld 22 april 2022",Stockholm,4 200 000 kr
N/A,3 995 000 kr,+655 000 kr (+16 %),Radhus,Äganderätt,5 rum,115 m²,N/A,Ja,152 m²,1974,37 800 kr/år,Ja,N/A,"Radhus - Brunna - Kungsängen, Upplands-Bro kommun - Såld 22 april 2022",Stockholm,4 650 000 kr
N/A,6 450 000 kr,+975 000 kr (+15 %),Radhus,Äganderätt,5 rum,67 m²,67 m²,N/A,282 m²,1947,40 044 kr/år,N/A,N/A,"Radhus - Hökarängen/Farsta, Stockholms kommun - Såld 22 april 2022",Stockholm,7 425 000 kr
31 579 kr/m²,2 695 000 kr,+305 000 kr (+11 %),Radhus,Bostadsrätt,4 rum,95 m²,N/A,N/A,N/A,1979,16 400 kr/år,Ja,N/A,"Radhus - Vallentuna Centrum, Vallentuna kommun - Såld 22 april 2022",Stockholm,3 000 000 kr
40 000 kr/m²,4 895 000 kr,+105 000 kr (+2 %),Parhus,Bostadsrätt,5 rum,125 m²,N/A,N/A,N/A,2016,21 000 kr/år,N/A,N/A,"Parhus - Norrboda, Upplands-Bro kommun - Såld 22 april 2022",Stockholm,5 000 000 kr
N/A,4 395 000 kr,+1 035 000 kr (+24 %),Radhus,Äganderätt,6 rum,123 m²,62 m²,N/A,162 m²,1974,41 340 kr/år,N/A,N/A,"Radhus - Vällingby - Vinsta, Stockholms kommun - Såld 22 april 2022",Stockholm,5 430 000 kr
N/A,7 350 000 kr,+150 000 kr (+2 %),Parhus,Äganderätt,5 rum,137 m²,N/A,N/A,610 m²,1984,39 154 kr/år,N/A,N/A,"Parhus - Skarpäng, Täby kommun - Såld 22 april 2022",Stockholm,7 500 000 kr
N/A,8 995 000 kr,+1 005 000 kr (+11 %),Radhus,Äganderätt,5 rum,124 m²,N/A,N/A,152 m²,2017,26 776 kr/år,N/A,N/A,"Radhus - Sundbyberg, Sundbybergs kommun - Såld 22 april 2022",Stockholm,10 000 000 kr
N/A,6 995 000 kr,+1 035 000 kr (+15 %),Kedjehus,Äganderätt,5 rum,130 m²,N/A,N/A,378 m²,1974,48 200 kr/år,N/A,N/A,"Kedjehus - Ella Gård, Täby kommun - Såld 22 april 2022",Stockholm,8 030 000 kr
N/A,8 495 000 kr,+505 000 kr (+6 %),Radhus,Äganderätt,5 rum,136 m²,22 m²,N/A,438 m²,1958,33 333 kr/år,Ja,N/A,"Radhus - Näsby Park, Täby kommun - Såld 21 april 2022",Stockholm,9 000 000 kr
75 694 kr/m²,4 795 000 kr,+655 000 kr (+14 %),Parhus,Bostadsrätt,4 rum,72 m²,45 m²,N/A,N/A,2021,13 200 kr/år,Ja,N/A,"Parhus - Högmora, Huddinge kommun - Såld 21 april 2022",Stockholm,5 450 000 kr
N/A,3 295 000 kr,+645 000 kr (+20 %),Radhus,Äganderätt,4 rum,93 m²,N/A,N/A,579 m²,1965,32 350 kr/år,N/A,N/A,"Radhus - Brunnsäng - Ritorp, Södertälje kommun - Såld 21 april 2022",Stockholm,3 940 000 kr
N/A,3 475 000 kr,+480 000 kr (+14 %),Radhus,Äganderätt,3 rum,83 m²,N/A,N/A,134 m²,1981,38 544 kr/år,Ja,N/A,"Radhus - Skogås, Huddinge kommun - Såld 21 april 2022",Stockholm,3 955 000 kr
N/A,6 975 000 kr,+35 000 kr (+1 %),Kedjehus,Äganderätt,5 rum,135 m²,N/A,N/A,477 m²,1965,45 538 kr/år,N/A,N/A,"Kedjehus - Ekerö Närlunda, Ekerö kommun - Såld 21 april 2022",Stockholm,7 010 000 kr
70 253 kr/m²,5 250 000 kr,+300 000 kr (+6 %),Radhus,Bostadsrätt,3 rum,79 m²,N/A,N/A,N/A,1976,7 596 kr/år,Ja,"1 av 1, hiss finns ej","Radhus - Tegelhagen, Sollentuna kommun - Såld 21 april 2022",Stockholm,5 550 000 kr
46 154 kr/m²,4 995 000 kr,+705 000 kr (+14 %),Radhus,Bostadsrätt,4 rum,"123,5 m²",N/A,N/A,N/A,N/A,21 444 kr/år,Ja,N/A,"Radhus - Bergfoten/Hanviken - Tyresö, Tyresö kommun - Såld 21 april 2022",Stockholm,5 700 000 kr
55 990 kr/m²,4 295 000 kr,+1 080 000 kr (+25 %),Radhus,Bostadsrätt,5 rum,96 m²,12 m²,Ja,N/A,1984,28 800 kr/år,Ja,N/A,"Radhus - Farsta, Stockholms kommun - Såld 21 april 2022",Stockholm,5 375 000 kr
95 865 kr/m²,11 450 000 kr,+1 300 000 kr (+11 %),Radhus,Bostadsrätt,6 rum,133 m²,N/A,N/A,N/A,N/A,20 000 kr/år,N/A,N/A,"Radhus - Hersby, Lidingö kommun - Såld 21 april 2022",Stockholm,12 750 000 kr
42 365 kr/m²,3 495 000 kr,+805 000 kr (+23 %),Radhus,Bostadsrätt,4 rum,"101,5 m²",N/A,N/A,N/A,1962,4 800 kr/år,Ja,N/A,"Radhus - Ormkärr, Stockholms kommun - Såld 21 april 2022",Stockholm,4 300 000 kr
80 417 kr/m²,8 750 000 kr,+900 000 kr (+10 %),Radhus,Bostadsrätt,5 rum,120 m²,N/A,Ja,N/A,N/A,19 800 kr/år,Ja,N/A,"Radhus - Enskede - Stureby, Stockholms kommun - Såld 21 april 2022",Stockholm,9 650 000 kr
N/A,6 650 000 kr,+950 000 kr (+14 %),Par-/kedje-/radhus,Äganderätt,5 rum,82 m²,40 m²,N/A,166 m²,2005,41 000 kr/år,N/A,N/A,"Par-/kedje-/radhus - Enskede - Gubbängen, Stockholms kommun - Såld 21 april 2022",Stockholm,7 600 000 kr
64 697 kr/m²,3 495 000 kr,+775 000 kr (+22 %),Parhus,Bostadsrätt,3 rum,66 m²,N/A,N/A,N/A,2020,23 400 kr/år,Ja,N/A,"Parhus - Länna, Huddinge kommun - Såld 20 april 2022",Stockholm,4 270 000 kr
31 034 kr/m²,2 495 000 kr,+655 000 kr (+26 %),Radhus,Bostadsrätt,4 rum,"101,5 m²",N/A,N/A,N/A,1988,6 100 kr/år,Ja,N/A,"Radhus - Tyresö Centrum, Tyresö kommun - Såld 20 april 2022",Stockholm,3 150 000 kr
63 889 kr/m²,3 975 000 kr,+625 000 kr (+16 %),Parhus,Bostadsrätt,3 rum,72 m²,N/A,N/A,N/A,2020,18 000 kr/år,Ja,N/A,"Parhus - Högmora, Huddinge kommun - Såld 20 april 2022",Stockholm,4 600 000 kr
N/A,4 250 000 kr,+350 000 kr (+8 %),Radhus,Äganderätt,4 rum,110 m²,14 m²,N/A,202 m²,1975,46 100 kr/år,Ja,N/A,"Radhus - Tullinge, Botkyrka kommun - Såld 20 april 2022",Stockholm,4 600 000 kr
N/A,4 195 000 kr,+380 000 kr (+9 %),Kedjehus,Äganderätt,4 rum,93 m²,N/A,N/A,231 m²,1974,32 196 kr/år,N/A,N/A,"Kedjehus - Fresta, Upplands Väsby kommun - Såld 20 april 2022",Stockholm,4 575 000 kr
N/A,4 695 000 kr,+475 000 kr (+10 %),Radhus,Äganderätt,5 rum,122 m²,N/A,Ja,188 m²,1972,39 853 kr/år,Ja,N/A,"Radhus - Skälby, Järfälla kommun - Såld 19 april 2022",Stockholm,5 170 000 kr
47 475 kr/m²,4 250 000 kr,+450 000 kr (+11 %),Radhus,Bostadsrätt,5 rum,99 m²,N/A,N/A,N/A,2015,14 000 kr/år,Ja,N/A,"Radhus - Vega, Haninge kommun - Såld 19 april 2022",Stockholm,4 700 000 kr
N/A,4 375 000 kr,+775 000 kr (+18 %),Parhus,Äganderätt,4 rum,80 m²,N/A,N/A,326 m²,1994,24 999 kr/år,N/A,N/A,"Parhus - Gribbylund, Täby kommun - Såld 19 april 2022",Stockholm,5 150 000 kr
42 718 kr/m²,3 650 000 kr,+750 000 kr (+21 %),Radhus,Bostadsrätt,5 rum,103 m²,N/A,N/A,N/A,1957,5 880 kr/år,Ja,N/A,"Radhus - Helenelund, Sollentuna kommun - Såld 19 april 2022",Stockholm,4 400 000 kr
63 855 kr/m²,4 475 000 kr,+825 000 kr (+18 %),Radhus,Bostadsrätt,4 rum,83 m²,N/A,N/A,N/A,1961,9 000 kr/år,Ja,N/A,"Radhus - Farsta, Stockholms kommun - Såld 19 april 2022",Stockholm,5 300 000 kr
N/A,3 995 000 kr,+555 000 kr (+14 %),Radhus,Äganderätt,6 rum,145 m²,13 m²,N/A,299 m²,1968,52 664 kr/år,N/A,N/A,"Radhus - Rickeby, Vallentuna kommun - Såld 19 april 2022",Stockholm,4 550 000 kr
N/A,3 995 000 kr,+380 000 kr (+10 %),Radhus,Äganderätt,4 rum,96 m²,N/A,N/A,254 m²,1977,43 800 kr/år,Ja,N/A,"Radhus - Viksjö, Järfälla kommun - Såld 18 april 2022",Stockholm,4 375 000 kr
N/A,5 800 000 kr,+200 000 kr (+3 %),Radhus,Äganderätt,4 rum,106 m²,N/A,N/A,N/A,2017,33 720 kr/år,N/A,N/A,"Radhus - Rindö, Vaxholms kommun - Såld 18 april 2022",Stockholm,6 000 000 kr
N/A,12 500 000 kr,+1 000 000 kr (+8 %),Radhus,Äganderätt,5 rum,150 m²,63 m²,N/A,237 m²,1966,N/A,N/A,N/A,"Radhus - Rudboda, Lidingö kommun - Såld 18 april 2022",Stockholm,13 500 000 kr
31 646 kr/m²,4 895 000 kr,+105 000 kr (+2 %),Parhus,Bostadsrätt,6 rum,158 m²,N/A,N/A,N/A,N/A,27 000 kr/år,Ja,N/A,"Parhus - Stavsnäs, Värmdö kommun - Såld 16 april 2022",Stockholm,5 000 000 kr
N/A,6 750 000 kr,+600 000 kr (+9 %),Radhus,Äganderätt,7 rum,195 m²,44 m²,N/A,284 m²,1970,44 724 kr/år,N/A,N/A,"Radhus - Sköndal, Stockholms kommun - Såld 15 april 2022",Stockholm,7 350 000 kr
39 444 kr/m²,3 295 000 kr,+255 000 kr (+8 %),Radhus,Bostadsrätt,4 rum,90 m²,N/A,N/A,N/A,1970,18 792 kr/år,Ja,N/A,"Radhus - Odenslunda, Upplands Väsby kommun - Såld 15 april 2022",Stockholm,3 550 000 kr
N/A,5 290 000 kr,+360 000 kr (+7 %),Kedjehus,Äganderätt,6 rum,136 m²,90 m²,N/A,271 m²,1966,45 919 kr/år,N/A,N/A,"Kedjehus - Bredäng, Stockholms kommun - Såld 15 april 2022",Stockholm,5 650 000 kr
N/A,3 895 000 kr,+255 000 kr (+7 %),Radhus,Äganderätt,5 rum,121 m²,35 m²,N/A,162 m²,1977,38 988 kr/år,N/A,N/A,"Radhus - Vendelsö, Haninge kommun - Såld 15 april 2022",Stockholm,4 150 000 kr
N/A,3 395 000 kr,+355 000 kr (+10 %),Kedjehus,Äganderätt,6 rum,136 m²,12 m²,N/A,284 m²,1977,51 949 kr/år,N/A,N/A,"Kedjehus - Österhaninge, Haninge kommun - Såld 14 april 2022",Stockholm,3 750 000 kr
N/A,3 995 000 kr,+105 000 kr (+3 %),Radhus,Tomträtt,5 rum,136 m²,N/A,Ja,236 m²,1969,38 000 kr/år,Ja,N/A,"Radhus - Salem, Salems kommun - Såld 14 april 2022",Stockholm,4 100 000 kr
N/A,3 495 000 kr,+375 000 kr (+11 %),Radhus,Äganderätt,3 rum,"85,5 m²",15 m²,N/A,151 m²,1979,37 280 kr/år,Ja,N/A,"Radhus - Drevviksstrand, Huddinge kommun - Såld 14 april 2022",Stockholm,3 870 000 kr
N/A,6 495 000 kr,+105 000 kr (+2 %),Radhus,Äganderätt,6 rum,134 m²,13 m²,N/A,177 m²,1975,35 752 kr/år,N/A,N/A,"Radhus - Täby kyrkby, Täby kommun - Såld 14 april 2022",Stockholm,6 600 000 kr
N/A,3 495 000 kr,+185 000 kr (+5 %),Parhus,Äganderätt,5 rum,89 m²,45 m²,Ja,340 m²,N/A,23 510 kr/år,Ja,N/A,"Parhus - Tumba, Botkyrka kommun - Såld 14 april 2022",Stockholm,3 680 000 kr
N/A,4 300 000 kr,+50 000 kr (+1 %),Radhus,Äganderätt,5 rum,115 m²,25 m²,N/A,173 m²,1970,35 858 kr/år,N/A,N/A,"Radhus - Saltskog, Södertälje kommun - Såld 14 april 2022",Stockholm,4 350 000 kr
N/A,6 195 000 kr,+805 000 kr (+13 %),Kedjehus,Äganderätt,5 rum,136 m²,N/A,Ja,317 m²,1981,36 436 kr/år,Ja,N/A,"Kedjehus - Älta, Nacka kommun - Såld 14 april 2022",Stockholm,7 000 000 kr
N/A,11 650 000 kr,+2 350 000 kr (+20 %),Radhus,Äganderätt,5 rum,92 m²,35 m²,N/A,146 m²,1909,40 800 kr/år,N/A,N/A,"Radhus - Gamla Enskede, Stockholms kommun - Såld 14 april 2022",Stockholm,14 000 000 kr
N/A,5 795 000 kr,+755 000 kr (+13 %),Radhus,Äganderätt,5 rum,126 m²,10 m²,N/A,191 m²,1980,27 350 kr/år,N/A,N/A,"Radhus - Öringe, Tyresö kommun - Såld 14 april 2022",Stockholm,6 550 000 kr
N/A,5 495 000 kr,+130 000 kr (+2 %),Radhus,Äganderätt,4 rum,112 m²,N/A,N/A,156 m²,1983,37 800 kr/år,Ja,N/A,"Radhus - Öringe, Tyresö kommun - Såld 14 april 2022",Stockholm,5 625 000 kr
N/A,3 195 000 kr,+690 000 kr (+22 %),Radhus,Äganderätt,5 rum,120 m²,10 m²,N/A,402 m²,1973,54 522 kr/år,N/A,N/A,"Radhus - Södra Jordbro, Haninge kommun - Såld 14 april 2022",Stockholm,3 885 000 kr
N/A,5 295 000 kr,+1 030 000 kr (+19 %),Radhus,Äganderätt,5 rum,105 m²,32 m²,N/A,279 m²,1975,43 270 kr/år,N/A,N/A,"Radhus - Segeltorp, Huddinge kommun - Såld 14 april 2022",Stockholm,6 325 000 kr
43 066 kr/m²,5 750 000 kr,+150 000 kr (+3 %),Parhus,Bostadsrätt,5 rum,137 m²,N/A,N/A,N/A,2021,18 600 kr/år,Ja,"2 av 2, hiss finns ej","Parhus - Ingarö - Brunn, Värmdö kommun - Såld 14 april 2022",Stockholm,5 900 000 kr
N/A,4 950 000 kr,+200 000 kr (+4 %),Kedjehus,Äganderätt,5 rum,126 m²,41 m²,N/A,569 m²,1967,48 680 kr/år,N/A,N/A,"Kedjehus - Märsta - Arenberga, Sigtuna kommun - Såld 14 april 2022",Stockholm,5 150 000 kr
N/A,5 250 000 kr,+580 000 kr (+11 %),Radhus,Äganderätt,4 rum,114 m²,11 m²,N/A,167 m²,1983,47 500 kr/år,N/A,N/A,"Radhus - Gribbylund, Täby kommun - Såld 14 april 2022",Stockholm,5 830 000 kr
N/A,4 500 000 kr,+525 000 kr (+12 %),Kedjehus,Äganderätt,4 rum,111 m²,5 m²,N/A,572 m²,1974,41 658 kr/år,N/A,N/A,"Kedjehus - Hemmesta, Värmdö kommun - Såld 14 april 2022",Stockholm,5 025 000 kr
N/A,5 990 000 kr,+220 000 kr (+4 %),Radhus,Äganderätt,5 rum,119 m²,15 m²,N/A,181 m²,1975,40 005 kr/år,N/A,N/A,"Radhus - Täby Kyrkby, Täby kommun - Såld 14 april 2022",Stockholm,6 210 000 kr
31 772 kr/m²,4 495 000 kr,+525 000 kr (+12 %),Par-/kedje-/radhus,Bostadsrätt,8 rum,158 m²,N/A,N/A,N/A,2020,30 828 kr/år,Ja,N/A,"Par-/kedje-/radhus - Värmdö - Södra Kopparmora, Värmdö kommun - Såld 14 april 2022",Stockholm,5 020 000 kr
44 949 kr/m²,3 890 000 kr,+560 000 kr (+14 %),Radhus,Bostadsrätt,4 rum,99 m²,N/A,N/A,N/A,2019-2020,17 096 kr/år,N/A,N/A,"Radhus - Turinge, Nykvarns kommun - Såld 13 april 2022",Stockholm,4 450 000 kr
N/A,5 950 000 kr,+950 000 kr (+16 %),Radhus,Äganderätt,4 rum,88 m²,19 m²,Ja,270 m²,1983,41 750 kr/år,Ja,N/A,"Radhus - Fruängen, Stockholms kommun - Såld 13 april 2022",Stockholm,6 900 000 kr
N/A,7 695 000 kr,+155 000 kr (+2 %),Radhus,Äganderätt,6 rum,130 m²,N/A,N/A,192 m²,2015,44 000 kr/år,N/A,N/A,"Radhus - Mörtnäs, Värmdö kommun - Såld 13 april 2022",Stockholm,7 850 000 kr
44 415 kr/m²,3 980 000 kr,+195 000 kr (+5 %),Radhus,Bostadsrätt,4 rum,94 m²,N/A,Ja,N/A,1962,7 200 kr/år,Ja,N/A,"Radhus - Tureberg, Sollentuna kommun - Såld 13 april 2022",Stockholm,4 175 000 kr
N/A,5 895 000 kr,+305 000 kr (+5 %),Radhus,Äganderätt,4 rum,119 m²,30 m²,N/A,150 m²,1979,56 564 kr/år,N/A,N/A,"Radhus - Norrviken, Sollentuna kommun - Såld 13 april 2022",Stockholm,6 200 000 kr
67 829 kr/m²,7 195 000 kr,+1 555 000 kr (+22 %),Kedjehus,Bostadsrätt,5 rum,129 m²,11 m²,N/A,N/A,2018,17 880 kr/år,Ja,N/A,"Kedjehus - Lilla Sköndal, Stockholms kommun - Såld 13 april 2022",Stockholm,8 750 000 kr
N/A,4 295 000 kr,+390 000 kr (+9 %),Radhus,Äganderätt,3 rum,83 m²,N/A,N/A,138 m²,1956,34 000 kr/år,Ja,N/A,"Radhus - Hörningsnäs Stuvsta Kynäs, Huddinge kommun - Såld 13 april 2022",Stockholm,4 685 000 kr
102 802 kr/m²,10 000 000 kr,+1 925 000 kr (+19 %),Radhus,Bostadsrätt,5 rum,116 m²,N/A,N/A,N/A,1954,8 400 kr/år,Ja,N/A,"Radhus - Bagarmossen, Stockholms kommun - Såld 13 april 2022",Stockholm,11 925 000 kr
N/A,3 795 000 kr,+85 000 kr (+2 %),Radhus,Äganderätt,5 rum,133 m²,N/A,N/A,172 m²,1975,43 950 kr/år,N/A,N/A,"Radhus - Brandbergen, Haninge kommun - Såld 13 april 2022",Stockholm,3 880 000 kr
20 483 kr/m²,2 695 000 kr,+105 000 kr (+4 %),Radhus,Bostadsrätt,6 rum,"136,7 m²",N/A,N/A,N/A,1990,32 828 kr/år,Ja,N/A,"Radhus - Steninge, Sigtuna kommun - Såld 13 april 2022",Stockholm,2 800 000 kr
96 875 kr/m²,8 995 000 kr,+1 855 000 kr (+21 %),Parhus,Bostadsrätt,5 rum,112 m²,N/A,N/A,N/A,2013,29 901 kr/år,Ja,N/A,"Parhus - Skuru, Nacka kommun - Såld 12 april 2022",Stockholm,10 850 000 kr
N/A,4 350 000 kr,+500 000 kr (+11 %),Radhus,Äganderätt,5 rum,"107,5 m²",N/A,N/A,112 m²,1989,43 700 kr/år,N/A,N/A,"Radhus - Solgårdsgärde, Vallentuna kommun - Såld 12 april 2022",Stockholm,4 850 000 kr
N/A,3 990 000 kr,+110 000 kr (+3 %),Radhus,Tomträtt,5 rum,136 m²,N/A,Ja,266 m²,1972,38 575 kr/år,Ja,N/A,"Radhus - Botkyrka-alby, Botkyrka kommun - Såld 12 april 2022",Stockholm,4 100 000 kr
N/A,4 790 000 kr,+510 000 kr (+11 %),Kedjehus,Äganderätt,5 rum,120 m²,N/A,N/A,343 m²,1981,29 260 kr/år,Ja,N/A,"Kedjehus - Viksjö, Järfälla kommun - Såld 12 april 2022",Stockholm,5 300 000 kr
N/A,4 995 000 kr,+255 000 kr (+5 %),Radhus,Tomträtt,5 rum,136 m²,N/A,N/A,188 m²,1971,22 440 kr/år,N/A,N/A,"Radhus - Norsborg, Botkyrka kommun - Såld 12 april 2022",Stockholm,5 250 000 kr
34 837 kr/m²,4 995 000 kr,+335 000 kr (+7 %),Radhus,Bostadsrätt,6 rum,153 m²,N/A,N/A,N/A,N/A,42 960 kr/år,Ja,N/A,"Radhus - Huddinge/Myrängen, Huddinge kommun - Såld 12 april 2022",Stockholm,5 330 000 kr
N/A,4 495 000 kr,+185 000 kr (+4 %),Kedjehus,Äganderätt,6 rum,125 m²,63 m²,N/A,392 m²,1968,44 433 kr/år,Ja,N/A,"Kedjehus - Tumba, Botkyrka kommun - Såld 11 april 2022",Stockholm,4 680 000 kr
80 556 kr/m²,7 500 000 kr,+1 200 000 kr (+16 %),Parhus,Bostadsrätt,5 rum,108 m²,N/A,Ja,N/A,2010,43 032 kr/år,Ja,N/A,"Parhus - Värmdö - Mörtnäs, Värmdö kommun - Såld 11 april 2022",Stockholm,8 700 000 kr
N/A,4 750 000 kr,+150 000 kr (+3 %),Radhus,Äganderätt,5 rum,121 m²,N/A,N/A,392 m²,1964,63 928 kr/år,N/A,N/A,"Radhus - Österskär, Österåkers kommun - Såld 11 april 2022",Stockholm,4 900 000 kr
N/A,4 500 000 kr,+680 000 kr (+15 %),Radhus,Tomträtt,7 rum,93 m²,50 m²,N/A,247 m²,1954,39 707 kr/år,N/A,N/A,"Radhus - Vällingby, Stockholms kommun - Såld 11 april 2022",Stockholm,5 180 000 kr
N/A,5 550 000 kr,+750 000 kr (+14 %),Radhus,Äganderätt,4 rum,120 m²,N/A,N/A,111 m²,2010,36 000 kr/år,N/A,N/A,"Radhus - Tureberg, Sollentuna kommun - Såld 10 april 2022",Stockholm,6 300 000 kr
N/A,9 950 000 kr,+1 125 000 kr (+11 %),Radhus,Äganderätt,5 rum,132 m²,N/A,N/A,263 m²,2019,N/A,N/A,N/A,"Radhus - Järvastaden, Solna kommun - Såld 10 april 2022",Stockholm,11 075 000 kr
N/A,5 990 000 kr,+1 270 000 kr (+21 %),Parhus,Äganderätt,5 rum,127 m²,N/A,N/A,186 m²,1972,44 200 kr/år,N/A,N/A,"Parhus - Erikslund, Täby kommun - Såld 10 april 2022",Stockholm,7 260 000 kr
33 968 kr/m²,2 995 000 kr,+215 000 kr (+7 %),Radhus,Bostadsrätt,4 rum,"94,5 m²",N/A,N/A,N/A,N/A,31 000 kr/år,N/A,N/A,"Radhus - Kvisthamra, Norrtälje kommun - Såld 09 april 2022",Stockholm,3 210 000 kr
46 233 kr/m²,6 295 000 kr,+455 000 kr (+7 %),Parhus,Bostadsrätt,6 rum,146 m²,N/A,N/A,N/A,N/A,24 000 kr/år,Ja,N/A,"Parhus - Högmora, Huddinge kommun - Såld 09 april 2022",Stockholm,6 750 000 kr
N/A,3 495 000 kr,+50 000 kr (+1 %),Radhus,Tomträtt,6 rum,124 m²,30 m²,N/A,371 m²,1970,40 500 kr/år,N/A,N/A,"Radhus - Salem, Salems kommun - Såld 09 april 2022",Stockholm,3 545 000 kr
63 636 kr/m²,5 995 000 kr,+1 005 000 kr (+17 %),Parhus,Bostadsrätt,4 rum,110 m²,N/A,N/A,N/A,2017,N/A,Ja,N/A,"Parhus - Betsede, Värmdö kommun - Såld 09 april 2022",Stockholm,7 000 000 kr
N/A,10 650 000 kr,+1 000 000 kr (+9 %),Radhus,Äganderätt,6 rum,129 m²,30 m²,Ja,275 m²,1968,N/A,Ja,N/A,"Radhus - Rudboda, Lidingö kommun - Såld 09 april 2022",Stockholm,11 650 000 kr
56 250 kr/m²,7 495 000 kr,+605 000 kr (+8 %),Radhus,Bostadsrätt,5 rum,144 m²,N/A,N/A,N/A,2017,8 040 kr/år,Ja,N/A,"Radhus - Beckomberga, Stockholms kommun - Såld 09 april 2022",Stockholm,8 100 000 kr
37 226 kr/m²,4 995 000 kr,+105 000 kr (+2 %),Radhus,Bostadsrätt,5 rum,137 m²,N/A,N/A,N/A,2015,20 700 kr/år,Ja,N/A,"Radhus - Kistahöjden, Stockholms kommun - Såld 09 april 2022",Stockholm,5 100 000 kr
N/A,5 975 000 kr,+325 000 kr (+5 %),Radhus,Äganderätt,6 rum,124 m²,N/A,N/A,216 m²,1987,54 100 kr/år,N/A,N/A,"Radhus - Haghulta, Värmdö kommun - Såld 08 april 2022",Stockholm,6 300 000 kr
