price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
N/A,4 495 000 kr,-145 000 kr (-3 %),Villa,Äganderätt,3 rum,99 m²,N/A,N/A,2 098 m²,1978,33 121 kr/år,N/A,N/A,"Villa - Sånga-Säby, Ekerö kommun - Såld 06 december 2023",Stockholm,4 350 000 kr
N/A,7 250 000 kr,-250 000 kr (-3 %),Villa,Äganderätt,7 rum,168 m²,73 m²,N/A,872 m²,1978,44 890 kr/år,N/A,N/A,"Villa - Ekerö, Ekerö kommun - Såld 05 december 2023",Stockholm,7 000 000 kr
N/A,6 995 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,8 rum,189 m²,59 m²,Ja,778 m²,1968,46 694 kr/år,Ja,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 05 december 2023",Stockholm,6 800 000 kr
N/A,5 495 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,7 rum,148 m²,47 m²,N/A,1 208 m²,1936,46 250 kr/år,Ja,N/A,"Villa - Tullinge, Botkyrka kommun - Såld 05 december 2023",Stockholm,5 400 000 kr
N/A,5 995 000 kr,-495 000 kr (-8 %),Villa,Äganderätt,5 rum,160 m²,N/A,N/A,975 m²,1991,32 000 kr/år,N/A,N/A,"Villa - Trollbäcken, Tyresö kommun - Såld 05 december 2023",Stockholm,5 500 000 kr
N/A,6 475 000 kr,-175 000 kr (-3 %),Villa,Äganderätt,5 rum,158 m²,14 m²,N/A,1 469 m²,1947,62 266 kr/år,N/A,N/A,"Villa - Sigtuna - Munkholmen, Sigtuna kommun - Såld 05 december 2023",Stockholm,6 300 000 kr
N/A,5 250 000 kr,-250 000 kr (-5 %),Villa,Äganderätt,6 rum,152 m²,16 m²,N/A,1 865 m²,1988,43 590 kr/år,N/A,N/A,"Villa - Färingsö Ölsta, Ekerö kommun - Såld 05 december 2023",Stockholm,5 000 000 kr
N/A,5 095 000 kr,-270 000 kr (-5 %),Villa,Äganderätt,6 rum,150 m²,N/A,N/A,600 m²,2016,45 753 kr/år,Ja,N/A,"Villa - Nynäshamn, Nynäshamns kommun - Såld 04 december 2023",Stockholm,4 825 000 kr
N/A,7 150 000 kr,-150 000 kr (-2 %),Villa,Äganderätt,4 rum,96 m²,N/A,N/A,336 m²,1978,40 952 kr/år,Ja,N/A,"Villa - Tegelhagen, Sollentuna kommun - Såld 04 december 2023",Stockholm,7 000 000 kr
N/A,5 500 000 kr,-200 000 kr (-4 %),Villa,Äganderätt,N/A,150 m²,75 m²,N/A,3 733 m²,1945,41 037 kr/år,N/A,N/A,"Villa - Kolvik, Värmdö kommun - Såld 04 december 2023",Stockholm,5 300 000 kr
N/A,3 495 000 kr,-495 000 kr (-14 %),Villa,Äganderätt,3 rum,50 m²,N/A,N/A,622 m²,1945,42 800 kr/år,N/A,N/A,"Villa - Årsta Havsbad, Haninge kommun - Såld 04 december 2023",Stockholm,3 000 000 kr
N/A,2 595 000 kr,-245 000 kr (-9 %),Vinterbonat fritidshus,Äganderätt,3 rum,100 m²,N/A,N/A,2 106 m²,1963,37 438 kr/år,Ja,N/A,"Vinterbonat fritidshus - Klohammaren, Norrtälje kommun - Såld 04 december 2023",Stockholm,2 350 000 kr
N/A,7 250 000 kr,-175 000 kr (-2 %),Villa,Bostadsrätt,5 rum,171 m²,N/A,N/A,N/A,2005,9 000 kr/år,N/A,N/A,"Villa - Sigtuna - Staden, Sigtuna kommun - Såld 04 december 2023",Stockholm,7 075 000 kr
N/A,2 650 000 kr,-150 000 kr (-6 %),Vinterbonat fritidshus,Äganderätt,1 rum,38 m²,N/A,N/A,1 970 m²,1700,10 310 kr/år,N/A,N/A,"Vinterbonat fritidshus - Taxinge, Nykvarns kommun - Såld 04 december 2023",Stockholm,2 500 000 kr
N/A,4 495 000 kr,-195 000 kr (-4 %),Villa,Äganderätt,4 rum,105 m²,72 m²,N/A,1 018 m²,1960,33 260 kr/år,N/A,N/A,"Villa - Tungelsta, Haninge kommun - Såld 03 december 2023",Stockholm,4 300 000 kr
N/A,2 790 000 kr,-90 000 kr (-3 %),Villa,Äganderätt,6 rum,99 m²,48 m²,N/A,134 m²,1973,54 058 kr/år,N/A,N/A,"Villa - Centrala Rimbo, Norrtälje kommun - Såld 03 december 2023",Stockholm,2 700 000 kr
N/A,6 495 000 kr,-1 195 000 kr (-18 %),Villa,Äganderätt,5 rum,120 m²,N/A,N/A,720 m²,1973,35 630 kr/år,N/A,N/A,"Villa - Viksjö, Järfälla kommun - Såld 02 december 2023",Stockholm,5 300 000 kr
N/A,4 995 000 kr,-195 000 kr (-4 %),Villa,Äganderätt,7 rum,169 m²,62 m²,N/A,1 249 m²,1965,43 838 kr/år,Ja,N/A,"Villa - Nynäshamn, Nynäshamns kommun - Såld 02 december 2023",Stockholm,4 800 000 kr
N/A,1 000 000 kr,-75 000 kr (-8 %),Villa,Äganderätt,4 rum,60 m²,60 m²,N/A,1 510 m²,1930,28 200 kr/år,N/A,N/A,"Villa - Edsbro, Norrtälje kommun - Såld 02 december 2023",Stockholm,925 000 kr
N/A,7 295 000 kr,-495 000 kr (-7 %),Villa,Äganderätt,8 rum,138 m²,83 m²,Ja,601 m²,1973,63 461 kr/år,Ja,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 01 december 2023",Stockholm,6 800 000 kr
N/A,3 995 000 kr,-55 000 kr (-1 %),Villa,Äganderätt,7 rum,115 m²,30 m²,N/A,229 m²,1973,60 961 kr/år,N/A,N/A,"Villa - Sjukyrkoberget, Upplands Väsby kommun - Såld 01 december 2023",Stockholm,3 940 000 kr
N/A,13 950 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,6 rum,150 m²,75 m²,N/A,809 m²,1937,41 993 kr/år,N/A,N/A,"Villa - Tulemarken, Sundbybergs kommun - Såld 01 december 2023",Stockholm,13 500 000 kr
N/A,4 795 000 kr,-170 000 kr (-4 %),Villa,Äganderätt,5 rum,119 m²,N/A,N/A,356 m²,1976,35 376 kr/år,Ja,N/A,"Villa - Vällingby - Vinsta, Stockholms kommun - Såld 01 december 2023",Stockholm,4 625 000 kr
N/A,12 750 000 kr,-920 000 kr (-7 %),Villa,Äganderätt,8 rum,120 m²,60 m²,N/A,687 m²,1942,N/A,N/A,N/A,"Villa - Kungsholmen - Stora Essingen, Stockholms kommun - Såld 01 december 2023",Stockholm,11 830 000 kr
N/A,5 800 000 kr,-830 000 kr (-14 %),Villa,Äganderätt,3 rum,71 m²,71 m²,N/A,1 033 m²,1945,33 665 kr/år,N/A,N/A,"Villa - Häggvik, Sollentuna kommun - Såld 01 december 2023",Stockholm,4 970 000 kr
N/A,11 695 000 kr,-695 000 kr (-6 %),Villa,Äganderätt,9 rum,204 m²,17 m²,N/A,570 m²,1972,40 587 kr/år,N/A,N/A,"Villa - Mälarhöjden, Stockholms kommun - Såld 01 december 2023",Stockholm,11 000 000 kr
N/A,6 795 000 kr,-495 000 kr (-7 %),Villa,Äganderätt,7 rum,160 m²,10 m²,N/A,1 009 m²,1988,61 500 kr/år,N/A,N/A,"Villa - Lindalen, Tyresö kommun - Såld 01 december 2023",Stockholm,6 300 000 kr
N/A,7 495 000 kr,-395 000 kr (-5 %),Villa,Äganderätt,7 rum,147 m²,64 m²,N/A,1 252 m²,1947,27 257 kr/år,Ja,N/A,"Villa - Kallhäll, Järfälla kommun - Såld 01 december 2023",Stockholm,7 100 000 kr
N/A,5 995 000 kr,-695 000 kr (-12 %),Villa,Äganderätt,7 rum,234 m²,60 m²,Ja,2 049 m²,1974,N/A,Ja,N/A,"Villa - Saltarö, Värmdö kommun - Såld 01 december 2023",Stockholm,5 300 000 kr
N/A,8 495 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,8 rum,151 m²,166 m²,N/A,2 463 m²,1974,73 398 kr/år,N/A,N/A,"Villa - Skeppsdalsström, Värmdö kommun - Såld 01 december 2023",Stockholm,8 400 000 kr
N/A,6 650 000 kr,-700 000 kr (-11 %),Villa,Äganderätt,6 rum,161 m²,N/A,N/A,800 m²,2020,27 056 kr/år,N/A,N/A,"Villa - Hacksta, Österåkers kommun - Såld 01 december 2023",Stockholm,5 950 000 kr
N/A,3 995 000 kr,-195 000 kr (-5 %),Villa,Äganderätt,6 rum,121 m²,143 m²,N/A,2 054 m²,1939,48 725 kr/år,N/A,N/A,"Villa - Björnö, Norrtälje kommun - Såld 30 november 2023",Stockholm,3 800 000 kr
N/A,1 895 000 kr,-345 000 kr (-18 %),Villa,Äganderätt,2 rum,58 m²,N/A,N/A,1 622 m²,1957,28 230 kr/år,N/A,N/A,"Villa - Ålöström, Södertälje kommun - Såld 30 november 2023",Stockholm,1 550 000 kr
N/A,12 950 000 kr,-1 250 000 kr (-10 %),Villa,Äganderätt,6 rum,200 m²,102 m²,N/A,743 m²,2019,49 307 kr/år,N/A,N/A,"Villa - Gribbylund, Täby kommun - Såld 30 november 2023",Stockholm,11 700 000 kr
N/A,7 275 000 kr,-125 000 kr (-2 %),Villa,Äganderätt,5 rum,139 m²,N/A,N/A,278 m²,2017,26 661 kr/år,N/A,N/A,"Villa - Ekerö Jungfrusund, Ekerö kommun - Såld 30 november 2023",Stockholm,7 150 000 kr
N/A,7 175 000 kr,-225 000 kr (-3 %),Villa,Äganderätt,7 rum,112 m²,111 m²,N/A,1 573 m²,1964,47 610 kr/år,N/A,N/A,"Villa - Ekerö Skärvik, Ekerö kommun - Såld 30 november 2023",Stockholm,6 950 000 kr
N/A,4 650 000 kr,-275 000 kr (-6 %),Villa,Äganderätt,6 rum,144 m²,104 m²,Ja,821 m²,1956,36 608 kr/år,Ja,N/A,"Villa - Järna, Södertälje kommun - Såld 30 november 2023",Stockholm,4 375 000 kr
N/A,7 095 000 kr,-295 000 kr (-4 %),Villa,Äganderätt,5 rum,185 m²,N/A,N/A,2 054 m²,2019,26 741 kr/år,N/A,N/A,"Villa - Domarudden, Österåkers kommun - Såld 30 november 2023",Stockholm,6 800 000 kr
N/A,6 495 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,7 rum,201 m²,28 m²,N/A,723 m²,1972,58 347 kr/år,N/A,N/A,"Villa - Hässelby Södra Villastad, Stockholms kommun - Såld 30 november 2023",Stockholm,6 400 000 kr
N/A,6 795 000 kr,-395 000 kr (-6 %),Villa,Äganderätt,7 rum,182 m²,N/A,N/A,623 m²,1982,45 605 kr/år,N/A,N/A,"Villa - Rickeby, Vallentuna kommun - Såld 29 november 2023",Stockholm,6 400 000 kr
N/A,8 295 000 kr,-195 000 kr (-2 %),Villa,Äganderätt,7 rum,"156,5 m²",7 m²,N/A,816 m²,2008,29 366 kr/år,N/A,N/A,"Villa - Täby kyrkby, Täby kommun - Såld 29 november 2023",Stockholm,8 100 000 kr
N/A,1 895 000 kr,-45 000 kr (-2 %),Vinterbonat fritidshus,Äganderätt,3 rum,56 m²,N/A,N/A,1 959 m²,1970,26 451 kr/år,N/A,N/A,"Vinterbonat fritidshus - Björknäs, Norrtälje kommun - Såld 29 november 2023",Stockholm,1 850 000 kr
N/A,15 900 000 kr,-1 000 000 kr (-6 %),Villa,Äganderätt,N/A,240 m²,15 m²,N/A,1 220 m²,1951,60 458 kr/år,N/A,N/A,"Villa - Nora, Danderyds kommun - Såld 29 november 2023",Stockholm,14 900 000 kr
N/A,6 495 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,5 rum,96 m²,64 m²,N/A,662 m²,1959,58 000 kr/år,N/A,N/A,"Villa - Örby, Stockholms kommun - Såld 28 november 2023",Stockholm,6 300 000 kr
N/A,3 995 000 kr,-345 000 kr (-9 %),Villa,Äganderätt,3 rum,59 m²,N/A,N/A,2 670 m²,1973,57 254 kr/år,Ja,N/A,"Villa - Ingarö Skälsmara, Värmdö kommun - Såld 28 november 2023",Stockholm,3 650 000 kr
N/A,10 950 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,5 rum,113 m²,48 m²,N/A,536 m²,1931,66 100 kr/år,N/A,N/A,"Villa - Enskedefältet, Stockholms kommun - Såld 28 november 2023",Stockholm,10 850 000 kr
N/A,9 695 000 kr,-395 000 kr (-4 %),Villa,Äganderätt,9 rum,105 m²,146 m²,N/A,916 m²,1964,48 500 kr/år,N/A,N/A,"Villa - Bällsta, Vallentuna kommun - Såld 27 november 2023",Stockholm,9 300 000 kr
N/A,8 495 000 kr,-395 000 kr (-5 %),Villa,Äganderätt,6 rum,147 m²,80 m²,N/A,444 m²,1952,23 500 kr/år,Ja,N/A,"Villa - Älvsjö - Herrängen, Stockholms kommun - Såld 27 november 2023",Stockholm,8 100 000 kr
N/A,15 500 000 kr,-700 000 kr (-5 %),Villa,Äganderätt,6 rum,202 m²,52 m²,Ja,"826,3 m²",1944,56 020 kr/år,Ja,N/A,"Villa - Edsviken, Sollentuna kommun - Såld 27 november 2023",Stockholm,14 800 000 kr
N/A,4 650 000 kr,-150 000 kr (-3 %),Villa,Äganderätt,5 rum,126 m²,41 m²,N/A,569 m²,1967,56 469 kr/år,N/A,N/A,"Villa - Märsta - Arenberga, Sigtuna kommun - Såld 27 november 2023",Stockholm,4 500 000 kr
N/A,6 295 000 kr,-45 000 kr (-1 %),Villa,Äganderätt,6 rum,170 m²,30 m²,N/A,1 029 m²,1989,32 088 kr/år,N/A,N/A,"Villa - Ormsta, Vallentuna kommun - Såld 27 november 2023",Stockholm,6 250 000 kr
N/A,22 000 000 kr,-2 500 000 kr (-11 %),Villa,Äganderätt,11 rum,270 m²,155 m²,N/A,2 565 m²,1937,54 121 kr/år,N/A,N/A,"Villa - Djursholm, Danderyds kommun - Såld 27 november 2023",Stockholm,19 500 000 kr
N/A,4 995 000 kr,-370 000 kr (-7 %),Villa,Äganderätt,4 rum,107 m²,N/A,N/A,1 484 m²,1997,53 800 kr/år,N/A,N/A,"Villa - Ritorp-Oxelgrenshagen, Södertälje kommun - Såld 27 november 2023",Stockholm,4 625 000 kr
N/A,5 995 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,7 rum,175 m²,N/A,N/A,1 002 m²,1930,61 971 kr/år,N/A,N/A,"Villa - Ekerö Träkvista, Ekerö kommun - Såld 27 november 2023",Stockholm,5 800 000 kr
N/A,5 600 000 kr,-200 000 kr (-4 %),Villa,Äganderätt,4 rum,134 m²,10 m²,N/A,2 165 m²,2021,35 600 kr/år,Ja,N/A,"Villa - Sibble - Grödinge, Botkyrka kommun - Såld 27 november 2023",Stockholm,5 400 000 kr
N/A,5 295 000 kr,-195 000 kr (-4 %),Villa,Äganderätt,5 rum,130 m²,N/A,N/A,437 m²,1975,40 390 kr/år,N/A,N/A,"Villa - Viksjö, Järfälla kommun - Såld 26 november 2023",Stockholm,5 100 000 kr
N/A,4 500 000 kr,-250 000 kr (-6 %),Villa,Äganderätt,6 rum,140 m²,15 m²,N/A,1 913 m²,1999,55 600 kr/år,N/A,N/A,Villa - Nykvarns kommun - Såld 26 november 2023,Stockholm,4 250 000 kr
N/A,5 995 000 kr,-145 000 kr (-2 %),Villa,Äganderätt,8 rum,126 m²,104 m²,N/A,510 m²,1970,58 245 kr/år,N/A,N/A,"Villa - Björnkärret, Värmdö kommun - Såld 26 november 2023",Stockholm,5 850 000 kr
N/A,16 995 000 kr,-395 000 kr (-2 %),Villa,Äganderätt,7 rum,255 m²,96 m²,Ja,1 157 m²,1934,64 300 kr/år,Ja,N/A,"Villa - Kungsholmen-Stora Essingen, Stockholms kommun - Såld 26 november 2023",Stockholm,16 600 000 kr
N/A,14 950 000 kr,-690 000 kr (-5 %),Villa,Äganderätt,7 rum,155 m²,50 m²,Ja,563 m²,1935,39 476 kr/år,Ja,N/A,"Villa - Södra Ängby, Stockholms kommun - Såld 25 november 2023",Stockholm,14 260 000 kr
N/A,1 750 000 kr,-350 000 kr (-20 %),Villa,Äganderätt,3 rum,48 m²,4 m²,N/A,2 845 m²,1922,71 287 kr/år,N/A,N/A,"Villa - Sorunda, Nynäshamns kommun - Såld 25 november 2023",Stockholm,1 400 000 kr
N/A,6 795 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,7 rum,168 m²,N/A,N/A,567 m²,1977,38 700 kr/år,N/A,N/A,"Villa - Kälvesta, Stockholms kommun - Såld 25 november 2023",Stockholm,6 600 000 kr
N/A,12 000 000 kr,-3 000 000 kr (-25 %),Villa,Äganderätt,7 rum,235 m²,23 m²,N/A,3 471 m²,1906,64 346 kr/år,N/A,N/A,"Villa - Rönninge, Salems kommun - Såld 24 november 2023",Stockholm,9 000 000 kr
N/A,6 995 000 kr,-445 000 kr (-6 %),Villa,Äganderätt,7 rum,145 m²,72 m²,N/A,1 404 m²,1968,N/A,N/A,N/A,"Villa - Färingsö, Svartsjö, Ekerö kommun - Såld 24 november 2023",Stockholm,6 550 000 kr
N/A,6 395 000 kr,-95 000 kr (-1 %),Villa,Äganderätt,6 rum,152 m²,N/A,N/A,884 m²,1975,36 047 kr/år,N/A,N/A,"Villa - Täby kyrkby, Täby kommun - Såld 24 november 2023",Stockholm,6 300 000 kr
N/A,8 350 000 kr,-250 000 kr (-3 %),Villa,Äganderätt,6 rum,174 m²,16 m²,N/A,607 m²,2009,64 980 kr/år,N/A,N/A,"Villa - Sigtuna - Björkbacka Strand, Sigtuna kommun - Såld 24 november 2023",Stockholm,8 100 000 kr
N/A,5 500 000 kr,-600 000 kr (-11 %),Villa,Äganderätt,3 rum,80 m²,N/A,N/A,2 305 m²,1992,2 000 kr/år,N/A,N/A,"Villa - Runmarö, Värmdö kommun - Såld 24 november 2023",Stockholm,4 900 000 kr
N/A,4 995 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,5 rum,137 m²,N/A,N/A,387 m²,1982,46 101 kr/år,N/A,N/A,"Villa - Södra Söderby, Haninge kommun - Såld 24 november 2023",Stockholm,4 900 000 kr
N/A,4 695 000 kr,-545 000 kr (-12 %),Villa,Äganderätt,3 rum,66 m²,N/A,Ja,2 540 m²,1947,6 586 kr/år,Ja,N/A,"Villa - Tyresö Strand, Tyresö kommun - Såld 24 november 2023",Stockholm,4 150 000 kr
N/A,20 900 000 kr,-2 900 000 kr (-14 %),Villa,Äganderätt,5 rum,275 m²,N/A,N/A,2 388 m²,2011,81 900 kr/år,N/A,N/A,"Villa - Saltsjö-Boo, Nacka kommun - Såld 24 november 2023",Stockholm,18 000 000 kr
N/A,11 950 000 kr,-450 000 kr (-4 %),Villa,Äganderätt,10 rum,279 m²,83 m²,N/A,1 588 m²,1961,57 940 kr/år,Ja,N/A,"Villa - Näsby Park, Täby kommun - Såld 24 november 2023",Stockholm,11 500 000 kr
N/A,10 850 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,7 rum,120 m²,67 m²,N/A,681 m²,1936,44 100 kr/år,Ja,N/A,"Villa - Stureby - Enskede, Stockholms kommun - Såld 24 november 2023",Stockholm,10 750 000 kr
N/A,4 985 000 kr,-330 000 kr (-7 %),Vinterbonat fritidshus,Äganderätt,3 rum,85 m²,4 m²,N/A,2 432 m²,1935,12 100 kr/år,N/A,N/A,"Vinterbonat fritidshus - Vaxön-Tynningö-Bogesund-Granholmen, Vaxholms kommun - Såld 24 november 2023",Stockholm,4 655 000 kr
N/A,8 500 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,N/A,121 m²,96 m²,N/A,815 m²,1976,52 573 kr/år,N/A,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 24 november 2023",Stockholm,8 400 000 kr
N/A,4 700 000 kr,-150 000 kr (-3 %),Villa,Äganderätt,6 rum,151 m²,75 m²,N/A,1 276 m²,1967,43 500 kr/år,N/A,N/A,"Villa - Mariekäll, Södertälje kommun - Såld 23 november 2023",Stockholm,4 550 000 kr
N/A,5 295 000 kr,-395 000 kr (-7 %),Villa,Äganderätt,6 rum,115 m²,53 m²,N/A,1 064 m²,1984,37 759 kr/år,N/A,N/A,"Villa - Vendelsö, Haninge kommun - Såld 23 november 2023",Stockholm,4 900 000 kr
N/A,8 195 000 kr,-395 000 kr (-5 %),Villa,Äganderätt,6 rum,147 m²,21 m²,N/A,789 m²,2007,52 392 kr/år,N/A,N/A,"Villa - Jakobsberg - Polhem, Järfälla kommun - Såld 23 november 2023",Stockholm,7 800 000 kr
N/A,5 700 000 kr,-200 000 kr (-4 %),Villa,Äganderätt,5 rum,91 m²,20 m²,N/A,840 m²,1912,59 383 kr/år,Ja,N/A,"Villa - Gustavsberg Hästhagen, Värmdö kommun - Såld 23 november 2023",Stockholm,5 500 000 kr
N/A,5 850 000 kr,-150 000 kr (-3 %),Villa,Äganderätt,5 rum,126 m²,30 m²,N/A,3 486 m²,1977,46 881 kr/år,N/A,N/A,"Villa - Ingarö - Lugnet, Värmdö kommun - Såld 23 november 2023",Stockholm,5 700 000 kr
N/A,9 995 000 kr,-2 695 000 kr (-27 %),Villa,Äganderätt,8 rum,104 m²,133 m²,N/A,849 m²,1975,23 300 kr/år,Ja,N/A,"Villa - Ella Park, Täby kommun - Såld 23 november 2023",Stockholm,7 300 000 kr
N/A,15 200 000 kr,-300 000 kr (-2 %),Villa,Äganderätt,9 rum,249 m²,40 m²,N/A,1 121 m²,1953,61 868 kr/år,N/A,N/A,"Villa - Näsbypark Sjösidan, Täby kommun - Såld 23 november 2023",Stockholm,14 900 000 kr
N/A,10 495 000 kr,-495 000 kr (-5 %),Villa,Äganderätt,8 rum,122 m²,97 m²,N/A,790 m²,1954,60 305 kr/år,N/A,N/A,"Villa - Näsbypark, Täby kommun - Såld 23 november 2023",Stockholm,10 000 000 kr
N/A,1 995 000 kr,-295 000 kr (-15 %),Villa,Äganderätt,N/A,58 m²,48 m²,N/A,2 261 m²,1952,42 843 kr/år,N/A,N/A,"Villa - Södertälje, Södertälje kommun - Såld 23 november 2023",Stockholm,1 700 000 kr
N/A,10 900 000 kr,-900 000 kr (-8 %),Villa,Äganderätt,8 rum,208 m²,37 m²,N/A,721 m²,2017,39 317 kr/år,N/A,N/A,"Villa - Skälby, Järfälla kommun - Såld 23 november 2023",Stockholm,10 000 000 kr
N/A,10 475 000 kr,-325 000 kr (-3 %),Villa,Äganderätt,5 rum,172 m²,4 m²,N/A,815 m²,1941,40 734 kr/år,N/A,N/A,"Villa - Stureby, Stockholms kommun - Såld 23 november 2023",Stockholm,10 150 000 kr
N/A,12 500 000 kr,-100 000 kr (-1 %),Villa,Äganderätt,6 rum,150 m²,N/A,N/A,750 m²,1982,34 949 kr/år,N/A,N/A,"Villa - Sticklinge, Lidingö kommun - Såld 22 november 2023",Stockholm,12 400 000 kr
N/A,3 750 000 kr,-250 000 kr (-7 %),Villa,Äganderätt,4 rum,104 m²,48 m²,N/A,928 m²,1987,38 565 kr/år,N/A,N/A,"Villa - Ösmo, Nynäshamns kommun - Såld 22 november 2023",Stockholm,3 500 000 kr
N/A,4 995 000 kr,-195 000 kr (-4 %),Villa,Äganderätt,N/A,81 m²,76 m²,N/A,2 376 m²,1940,31 550 kr/år,N/A,N/A,"Villa - Glömsta, Huddinge kommun - Såld 22 november 2023",Stockholm,4 800 000 kr
N/A,6 495 000 kr,-195 000 kr (-3 %),Villa,Äganderätt,6 rum,164 m²,48 m²,N/A,786 m²,1975,45 200 kr/år,N/A,N/A,"Villa - Runby, Upplands Väsby kommun - Såld 22 november 2023",Stockholm,6 300 000 kr
N/A,4 750 000 kr,-850 000 kr (-18 %),Villa,Äganderätt,6 rum,156 m²,48 m²,N/A,2 138 m²,2018,39 100 kr/år,N/A,N/A,"Villa - Rö, Norrtälje kommun - Såld 22 november 2023",Stockholm,3 900 000 kr
N/A,12 950 000 kr,-450 000 kr (-3 %),Villa,Äganderätt,8 rum,208 m²,36 m²,N/A,1 000 m²,1995,49 108 kr/år,N/A,N/A,"Villa - Viggbyholm, Täby kommun - Såld 22 november 2023",Stockholm,12 500 000 kr
N/A,8 750 000 kr,-450 000 kr (-5 %),Villa,Äganderätt,5 rum,131 m²,8 m²,N/A,1 208 m²,1910,47 159 kr/år,N/A,N/A,"Villa - Vaxholm Resarö, Vaxholms kommun - Såld 22 november 2023",Stockholm,8 300 000 kr
N/A,7 195 000 kr,-445 000 kr (-6 %),Villa,Äganderätt,10 rum,196 m²,47 m²,N/A,1 057 m²,N/A,52 000 kr/år,N/A,N/A,"Villa - Snättringe, Huddinge kommun - Såld 22 november 2023",Stockholm,6 750 000 kr
N/A,2 950 000 kr,-100 000 kr (-3 %),Villa,Äganderätt,6 rum,152 m²,23 m²,N/A,926 m²,1989,33 919 kr/år,N/A,N/A,"Villa - Mölnbo, Södertälje kommun - Såld 22 november 2023",Stockholm,2 850 000 kr
N/A,5 975 000 kr,-325 000 kr (-5 %),Villa,Äganderätt,3 rum,66 m²,66 m²,N/A,379 m²,1940,54 575 kr/år,N/A,N/A,"Villa - Tallkrogen, Stockholms kommun - Såld 22 november 2023",Stockholm,5 650 000 kr
N/A,17 900 000 kr,-850 000 kr (-5 %),Villa,Äganderätt,7 rum,209 m²,12 m²,N/A,800 m²,1982,68 028 kr/år,N/A,N/A,"Villa - Sticklinge, Lidingö kommun - Såld 21 november 2023",Stockholm,17 050 000 kr
N/A,5 500 000 kr,-100 000 kr (-2 %),Villa,Äganderätt,4 rum,120 m²,N/A,N/A,1 956 m²,2011,32 122 kr/år,N/A,N/A,"Villa - Österhaninge, Haninge kommun - Såld 21 november 2023",Stockholm,5 400 000 kr
N/A,5 495 000 kr,-395 000 kr (-7 %),Villa,Äganderätt,5 rum,137 m²,17 m²,N/A,1 477 m²,1947,60 351 kr/år,N/A,N/A,"Villa - Snättringe, Huddinge kommun - Såld 21 november 2023",Stockholm,5 100 000 kr
N/A,5 795 000 kr,-95 000 kr (-2 %),Villa,Äganderätt,4 rum,141 m²,N/A,N/A,441 m²,2003,40 700 kr/år,Ja,N/A,"Villa - Hagbyhöjden, Österåkers kommun - Såld 21 november 2023",Stockholm,5 700 000 kr
N/A,7 995 000 kr,-1 320 000 kr (-17 %),Villa,Äganderätt,5 rum,101 m²,101 m²,N/A,801 m²,1954,36 170 kr/år,N/A,N/A,"Villa - Ekerö Närlunda, Ekerö kommun - Såld 21 november 2023",Stockholm,6 675 000 kr
N/A,5 995 000 kr,-1 395 000 kr (-23 %),Villa,Äganderätt,6 rum,163 m²,N/A,N/A,516 m²,N/A,22 241 kr/år,N/A,N/A,"Villa - Björnövik, Norrtälje kommun - Såld 21 november 2023",Stockholm,4 600 000 kr
N/A,5 995 000 kr,-345 000 kr (-6 %),Villa,Äganderätt,6 rum,177 m²,53 m²,N/A,964 m²,1972,70 467 kr/år,N/A,N/A,"Villa - Ekerö Nyckelby, Ekerö kommun - Såld 21 november 2023",Stockholm,5 650 000 kr
N/A,17 950 000 kr,-750 000 kr (-4 %),Villa,Äganderätt,7 rum,163 m²,163 m²,N/A,1 115 m²,1969,N/A,N/A,N/A,"Villa - Kyrkviken, Lidingö kommun - Såld 21 november 2023",Stockholm,17 200 000 kr
N/A,5 250 000 kr,-250 000 kr (-5 %),Villa,Äganderätt,6 rum,118 m²,83 m²,N/A,1 016 m²,1982,39 920 kr/år,Ja,N/A,"Villa - Tumba, Botkyrka kommun - Såld 20 november 2023",Stockholm,5 000 000 kr
N/A,6 895 000 kr,-775 000 kr (-11 %),Villa,Äganderätt,5 rum,154 m²,N/A,N/A,926 m²,1970,48 995 kr/år,N/A,N/A,"Villa - Kvarnbergsplan, Huddinge kommun - Såld 20 november 2023",Stockholm,6 120 000 kr
N/A,7 995 000 kr,-695 000 kr (-9 %),Villa,Äganderätt,8 rum,204 m²,N/A,N/A,947 m²,1975,36 635 kr/år,N/A,N/A,"Villa - Täby Kyrkby, Täby kommun - Såld 20 november 2023",Stockholm,7 300 000 kr
