price_per_m2,asking_price,price_evolution,typeProperty,typeOfForm,rooms,size,bisize,balkong,tomtarea,buildArea,cost,uteplats,floor,area,sold_price
24 051 kr/m²,2 095 000 kr,-195 000 kr (-9 %),Lägenhet,Bostadsrätt,3 rum,79 m²,N/A,Ja,N/A,1969,6 816 kr/år,N/A,"2 av 2, hiss finns ej","Lägenhet - Upplands Väsby, Upplands Väsby kommun - Såld 15 november 2023",Stockholm,1 900 000 kr
98 964 kr/m²,9 795 000 kr,-245 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,"96,5 m²",N/A,Ja,N/A,2003,7 056 kr/år,N/A,"2, hiss finns","Lägenhet - Lilla Essingen, Stockholms kommun - Såld 15 november 2023",Stockholm,9 550 000 kr
33 951 kr/m²,1 295 000 kr,-195 000 kr (-15 %),Lägenhet,Bostadsrätt,1 rum,"32,4 m²",N/A,N/A,N/A,1971,N/A,N/A,"4 av 9, hiss finns","Lägenhet - Centrala Sollentuna, Sollentuna kommun - Såld 15 november 2023",Stockholm,1 100 000 kr
31 034 kr/m²,1 795 000 kr,-85 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,"55,1 m²",N/A,Ja,N/A,1964,3 600 kr/år,N/A,"6 av 8, hiss finns","Lägenhet - Centrum - Kungsängen, Upplands-Bro kommun - Såld 15 november 2023",Stockholm,1 710 000 kr
35 135 kr/m²,2 750 000 kr,-150 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,74 m²,N/A,Ja,N/A,2010,4 800 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Centralt, Österåkers kommun - Såld 15 november 2023",Stockholm,2 600 000 kr
40 244 kr/m²,3 495 000 kr,-195 000 kr (-6 %),Lägenhet,Bostadsrätt,"3,5 rum",82 m²,N/A,N/A,N/A,2012,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Högdalen, Stockholms kommun - Såld 15 november 2023",Stockholm,3 300 000 kr
51 786 kr/m²,1 495 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,1 rum,28 m²,N/A,Nej,N/A,1948,3 840 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Spånga - Sundby, Stockholms kommun - Såld 15 november 2023",Stockholm,1 450 000 kr
25 275 kr/m²,2 495 000 kr,-195 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,91 m²,N/A,Ja,N/A,1970,N/A,N/A,"2 av 5, hiss finns","Lägenhet - Husby, Stockholms kommun - Såld 15 november 2023",Stockholm,2 300 000 kr
19 412 kr/m²,1 695 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,85 m²,N/A,Ja,N/A,1984,4 800 kr/år,N/A,"2, hiss finns","Lägenhet - Brunna, Upplands-Bro kommun - Såld 15 november 2023",Stockholm,1 650 000 kr
51 685 kr/m²,2 400 000 kr,-100 000 kr (-4 %),Lägenhet,Bostadsrätt,1 rum,"44,5 m²",N/A,Ja,N/A,1952,6 800 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Stureby, Stockholms kommun - Såld 15 november 2023",Stockholm,2 300 000 kr
99 528 kr/m²,11 500 000 kr,-950 000 kr (-8 %),Lägenhet,Bostadsrätt,4 rum,106 m²,N/A,Ja,N/A,N/A,6 800 kr/år,N/A,"3 av 11, hiss finns","Lägenhet - Kvarnholmen, Nacka kommun - Såld 15 november 2023",Stockholm,10 550 000 kr
66 071 kr/m²,5 750 000 kr,-200 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,84 m²,N/A,Ja,N/A,1997,11 700 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Gullmarsplan, Stockholms kommun - Såld 15 november 2023",Stockholm,5 550 000 kr
40 242 kr/m²,2 695 000 kr,-200 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,62 m²,N/A,N/A,N/A,N/A,6 900 kr/år,N/A,1 av 4,"Lägenhet - Kärrtorp/Johanneshov, Stockholms kommun - Såld 15 november 2023",Stockholm,2 495 000 kr
89 929 kr/m²,6 495 000 kr,-200 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,70 m²,N/A,Ja,N/A,1954,4 800 kr/år,N/A,"3, hiss finns","Lägenhet - Gröndal, Stockholms kommun - Såld 15 november 2023",Stockholm,6 295 000 kr
78 302 kr/m²,4 495 000 kr,-345 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,53 m²,N/A,Ja,N/A,1943,5 100 kr/år,N/A,"4, hiss finns","Lägenhet - Gärdet - Östermalm, Stockholms kommun - Såld 15 november 2023",Stockholm,4 150 000 kr
59 149 kr/m²,3 000 000 kr,-220 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,47 m²,N/A,N/A,N/A,2017,6 000 kr/år,N/A,N/A,"Lägenhet - Saltsjöbaden, Nacka kommun - Såld 15 november 2023",Stockholm,2 780 000 kr
87 097 kr/m²,8 495 000 kr,-395 000 kr (-5 %),Lägenhet,Bostadsrätt,4 rum,93 m²,N/A,Ja,N/A,2018,4 500 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Mariehäll, Stockholms kommun - Såld 15 november 2023",Stockholm,8 100 000 kr
50 505 kr/m²,5 195 000 kr,-195 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,99 m²,N/A,Ja,N/A,2017,10 260 kr/år,N/A,"3 av 3, hiss finns","Lägenhet - Näsbypark, Täby kommun - Såld 15 november 2023",Stockholm,5 000 000 kr
109 615 kr/m²,11 500 000 kr,-100 000 kr (-1 %),Lägenhet,Bostadsrätt,4 rum,104 m²,N/A,Ja,N/A,1928,14 400 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Vasastan - Atlasområdet, Stockholms kommun - Såld 15 november 2023",Stockholm,11 400 000 kr
45 789 kr/m²,4 395 000 kr,-45 000 kr (-1 %),Lägenhet,Bostadsrätt,4 rum,95 m²,N/A,N/A,N/A,2016,10 440 kr/år,Ja,"1 av 3, hiss finns","Lägenhet - Åkersberga Centralt, Österåkers kommun - Såld 14 november 2023",Stockholm,4 350 000 kr
66 667 kr/m²,3 850 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,2019,5 160 kr/år,N/A,"21 av 22, hiss finns","Lägenhet - Arenastaden, Solna kommun - Såld 14 november 2023",Stockholm,3 800 000 kr
48 881 kr/m²,3 350 000 kr,-75 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,67 m²,N/A,Ja,N/A,2013,N/A,N/A,"1 av 5, hiss finns","Lägenhet - Hägernäs Strand, Täby kommun - Såld 14 november 2023",Stockholm,3 275 000 kr
70 175 kr/m²,4 295 000 kr,-295 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,1947,N/A,N/A,"3, hiss finns","Lägenhet - Årsta, Stockholms kommun - Såld 14 november 2023",Stockholm,4 000 000 kr
53 030 kr/m²,3 700 000 kr,-200 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,66 m²,N/A,Ja,N/A,1950,N/A,N/A,"9 av 11, hiss finns","Lägenhet - Kärrtorp, Stockholms kommun - Såld 14 november 2023",Stockholm,3 500 000 kr
67 208 kr/m²,5 395 000 kr,-220 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,77 m²,N/A,Ja,N/A,2023,9 360 kr/år,N/A,"2 av 4, hiss finns","Lägenhet - Bromma Traneberg, Stockholms kommun - Såld 14 november 2023",Stockholm,5 175 000 kr
37 000 kr/m²,2 995 000 kr,-35 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,80 m²,N/A,Ja,N/A,N/A,7 440 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Täby Centrum, Täby kommun - Såld 14 november 2023",Stockholm,2 960 000 kr
55 714 kr/m²,3 950 000 kr,-50 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,70 m²,N/A,Ja,N/A,2010,8 974 kr/år,N/A,"5 av 6, hiss finns","Lägenhet - Bromma / Annedal, Stockholms kommun - Såld 14 november 2023",Stockholm,3 900 000 kr
35 680 kr/m²,2 275 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"62,5 m²",N/A,Ja,N/A,N/A,N/A,N/A,"3 av 4, hiss finns","Lägenhet - Runö, Österåkers kommun - Såld 14 november 2023",Stockholm,2 230 000 kr
23 944 kr/m²,1 795 000 kr,-95 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,71 m²,N/A,Ja,N/A,1950,6 000 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Centrala Norrtälje, Norrtälje kommun - Såld 14 november 2023",Stockholm,1 700 000 kr
59 932 kr/m²,2 750 000 kr,-125 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,"43,8 m²",N/A,N/A,N/A,1945,N/A,N/A,"3 av 6, hiss finns","Lägenhet - Torsvik, Lidingö kommun - Såld 14 november 2023",Stockholm,2 625 000 kr
56 563 kr/m²,1 895 000 kr,-85 000 kr (-4 %),Lägenhet,Bostadsrätt,1 rum,32 m²,N/A,N/A,N/A,2017,3 600 kr/år,N/A,"2 av 3, hiss finns","Lägenhet - Hedvigslund, Nacka kommun - Såld 14 november 2023",Stockholm,1 810 000 kr
72 429 kr/m²,2 695 000 kr,-160 000 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,35 m²,N/A,Ja,N/A,2019,4 800 kr/år,N/A,"4, hiss finns","Lägenhet - Sundbyberg, Sundbybergs kommun - Såld 14 november 2023",Stockholm,2 535 000 kr
118 889 kr/m²,10 995 000 kr,-295 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,90 m²,N/A,Ja,N/A,2017,15 056 kr/år,Ja,"11 av 11, hiss finns","Lägenhet - Hornsbergs Strand, Stockholms kommun - Såld 14 november 2023",Stockholm,10 700 000 kr
20 567 kr/m²,1 495 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,3 rum,"70,5 m²",N/A,Ja,N/A,1962,5 950 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Centrala Märsta, Sigtuna kommun - Såld 14 november 2023",Stockholm,1 450 000 kr
145 536 kr/m²,9 000 000 kr,-850 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,56 m²,8 m²,Ja,N/A,1929,6 100 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Östermalm, Stockholms kommun - Såld 14 november 2023",Stockholm,8 150 000 kr
24 444 kr/m²,1 750 000 kr,-100 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,"67,5 m²",N/A,Ja,N/A,2004,N/A,N/A,"2, hiss finns","Lägenhet - Botkyrka - Tullinge - Riksten, Botkyrka kommun - Såld 14 november 2023",Stockholm,1 650 000 kr
77 193 kr/m²,4 995 000 kr,-595 000 kr (-12 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Nej,N/A,1961,7 000 kr/år,N/A,"2 av 7, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 14 november 2023",Stockholm,4 400 000 kr
64 220 kr/m²,7 195 000 kr,-195 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,109 m²,N/A,Ja,N/A,2006,N/A,N/A,"3 av 6, hiss finns","Lägenhet - Liljeholmen, Stockholms kommun - Såld 14 november 2023",Stockholm,7 000 000 kr
57 276 kr/m²,1 995 000 kr,-145 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,"32,3 m²",N/A,Ja,N/A,1975,3 708 kr/år,N/A,"3 av 4, hiss finns","Lägenhet - Brevik, Lidingö kommun - Såld 14 november 2023",Stockholm,1 850 000 kr
88 710 kr/m²,2 795 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,"1,5 rum",31 m²,N/A,Nej,N/A,N/A,11 940 kr/år,N/A,"5, hiss finns","Lägenhet - Kungsholmen, Stockholms kommun - Såld 14 november 2023",Stockholm,2 750 000 kr
41 333 kr/m²,3 395 000 kr,-295 000 kr (-9 %),Lägenhet,Bostadsrätt,2 rum,75 m²,N/A,Nej,N/A,2022,6 963 kr/år,Ja,"1 av 2, hiss finns","Lägenhet - Steninge Slottsby, Sigtuna kommun - Såld 14 november 2023",Stockholm,3 100 000 kr
139 773 kr/m²,12 900 000 kr,-600 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,88 m²,N/A,Ja,N/A,2014,N/A,N/A,"9 av 17, hiss finns","Lägenhet - Bromma Alvik - Äppelviken, Stockholms kommun - Såld 14 november 2023",Stockholm,12 300 000 kr
62 195 kr/m²,5 750 000 kr,-650 000 kr (-11 %),Lägenhet,Bostadsrätt,3 rum,82 m²,N/A,Ja,N/A,1965,2 876 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Ekudden, Nacka kommun - Såld 14 november 2023",Stockholm,5 100 000 kr
26 689 kr/m²,1 995 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,74 m²,N/A,Ja,N/A,1971,5 580 kr/år,N/A,"2 av 4, hiss finns","Lägenhet - Centrala Södertälje, Södertälje kommun - Såld 13 november 2023",Stockholm,1 975 000 kr
44 304 kr/m²,3 800 000 kr,-300 000 kr (-8 %),Lägenhet,Bostadsrätt,"3,5 rum",79 m²,N/A,Ja,N/A,1987,N/A,N/A,"3 av 3, hiss finns","Lägenhet - Jarlaberg, Nacka kommun - Såld 13 november 2023",Stockholm,3 500 000 kr
20 000 kr/m²,1 675 000 kr,-75 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,80 m²,N/A,N/A,N/A,1987,9 329 kr/år,N/A,"2 av 5, hiss finns","Lägenhet - Steninge, Sigtuna kommun - Såld 13 november 2023",Stockholm,1 600 000 kr
17 391 kr/m²,950 000 kr,-150 000 kr (-16 %),Lägenhet,Bostadsrätt,"1,5 rum",46 m²,N/A,Nej,N/A,1944,4 440 kr/år,N/A,N/A,"Lägenhet - Södertälje - Centrum, Södertälje kommun - Såld 13 november 2023",Stockholm,800 000 kr
36 936 kr/m²,2 895 000 kr,-195 000 kr (-7 %),Lägenhet,Bostadsrätt,3 rum,"73,1 m²",N/A,Ja,N/A,1970,6 000 kr/år,N/A,"3 av 6, hiss finns","Lägenhet - Helenelund, Sollentuna kommun - Såld 13 november 2023",Stockholm,2 700 000 kr
33 333 kr/m²,1 950 000 kr,-50 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,2009,N/A,N/A,"3, hiss finns","Lägenhet - Vällingby Parkstad / Råcksta, Stockholms kommun - Såld 13 november 2023",Stockholm,1 900 000 kr
27 353 kr/m²,1 495 000 kr,-100 000 kr (-7 %),Lägenhet,Bostadsrätt,2 rum,51 m²,N/A,Ja,N/A,1975,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Akalla, Stockholms kommun - Såld 13 november 2023",Stockholm,1 395 000 kr
25 500 kr/m²,2 595 000 kr,-300 000 kr (-12 %),Lägenhet,Bostadsrätt,3 rum,90 m²,N/A,Ja,N/A,1983,3 600 kr/år,N/A,"2 av 4, hiss finns","Lägenhet - Runby, Upplands Väsby kommun - Såld 13 november 2023",Stockholm,2 295 000 kr
48 158 kr/m²,3 800 000 kr,-140 000 kr (-4 %),Lägenhet,Bostadsrätt,3 rum,76 m²,N/A,Ja,N/A,1959,6 000 kr/år,N/A,"5, hiss finns","Lägenhet - Skytteholm, Solna kommun - Såld 13 november 2023",Stockholm,3 660 000 kr
29 412 kr/m²,2 595 000 kr,-95 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,85 m²,N/A,N/A,N/A,2019,6 144 kr/år,N/A,2 av 2,"Lägenhet - Tungelsta, Haninge kommun - Såld 13 november 2023",Stockholm,2 500 000 kr
30 400 kr/m²,2 195 000 kr,-295 000 kr (-13 %),Lägenhet,Bostadsrätt,2 rum,"62,5 m²",N/A,Ja,N/A,1991,N/A,N/A,"4 av 4, hiss finns","Lägenhet - Runö, Österåkers kommun - Såld 13 november 2023",Stockholm,1 900 000 kr
44 643 kr/m²,1 295 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,1 rum,28 m²,N/A,Ja,N/A,2019,3 900 kr/år,N/A,"2 av 8, hiss finns","Lägenhet - Västergård, Södertälje kommun - Såld 13 november 2023",Stockholm,1 250 000 kr
58 537 kr/m²,4 995 000 kr,-195 000 kr (-4 %),Lägenhet,Bostadsrätt,4 rum,82 m²,N/A,N/A,N/A,2008,8 824 kr/år,Ja,N/A,"Lägenhet - Åkeslund, Stockholms kommun - Såld 13 november 2023",Stockholm,4 800 000 kr
45 234 kr/m²,2 850 000 kr,-50 000 kr (-2 %),Lägenhet,Bostadsrätt,2 rum,"61,9 m²",N/A,N/A,N/A,1963,6 000 kr/år,N/A,N/A,"Lägenhet - Danderyd, Danderyds kommun - Såld 13 november 2023",Stockholm,2 800 000 kr
34 649 kr/m²,1 995 000 kr,-20 000 kr (-1 %),Lägenhet,Bostadsrätt,3 rum,57 m²,N/A,Ja,N/A,1989,14 640 kr/år,N/A,"1 av 1, hiss finns ej","Lägenhet - Vendelsömalm, Haninge kommun - Såld 13 november 2023",Stockholm,1 975 000 kr
26 230 kr/m²,1 695 000 kr,-95 000 kr (-6 %),Lägenhet,Bostadsrätt,2 rum,61 m²,N/A,N/A,N/A,1970,9 012 kr/år,N/A,2,"Lägenhet - Orminge, Nacka kommun - Såld 13 november 2023",Stockholm,1 600 000 kr
31 046 kr/m²,2 395 000 kr,-110 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,"73,6 m²",N/A,Ja,N/A,1958,N/A,N/A,"4 av 4, hiss finns ej","Lägenhet - Hägernäs, Täby kommun - Såld 13 november 2023",Stockholm,2 285 000 kr
108 654 kr/m²,11 975 000 kr,-675 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,104 m²,12 m²,Ja,N/A,2001,13 500 kr/år,N/A,"5 av 5, hiss finns","Lägenhet - Vasastan, Stockholms kommun - Såld 13 november 2023",Stockholm,11 300 000 kr
67 073 kr/m²,2 895 000 kr,-145 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,41 m²,N/A,Ja,N/A,2022,7 800 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Nacka strand, Nacka kommun - Såld 13 november 2023",Stockholm,2 750 000 kr
83 571 kr/m²,2 950 000 kr,-25 000 kr (-1 %),Lägenhet,Bostadsrätt,1 rum,35 m²,N/A,Ja,N/A,2023,5 004 kr/år,N/A,"5 av 8, hiss finns","Lägenhet - Karolinska/ Hagastaden, Solna kommun - Såld 13 november 2023",Stockholm,2 925 000 kr
43 956 kr/m²,2 100 000 kr,-100 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,"45,5 m²",N/A,Ja,N/A,2005,6 900 kr/år,N/A,"4, hiss finns","Lägenhet - Spånga - Solhem, Stockholms kommun - Såld 12 november 2023",Stockholm,2 000 000 kr
35 433 kr/m²,4 795 000 kr,-295 000 kr (-6 %),Lägenhet,Bostadsrätt,5 rum,127 m²,N/A,Ja,N/A,1951,N/A,N/A,2 av 3,"Lägenhet - Bromma, Stockholms kommun - Såld 12 november 2023",Stockholm,4 500 000 kr
34 000 kr/m²,2 595 000 kr,-45 000 kr (-2 %),Lägenhet,Bostadsrätt,3 rum,75 m²,N/A,Ja,N/A,1989,6 000 kr/år,N/A,"4, hiss finns","Lägenhet - Centrala Väsby, Upplands Väsby kommun - Såld 12 november 2023",Stockholm,2 550 000 kr
54 082 kr/m²,2 895 000 kr,-245 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,49 m²,N/A,Ja,N/A,1985,N/A,N/A,"2 av 2, hiss finns ej","Lägenhet - Sigtuna - Aludden, Sigtuna kommun - Såld 12 november 2023",Stockholm,2 650 000 kr
24 390 kr/m²,2 150 000 kr,-150 000 kr (-7 %),Lägenhet,Bostadsrätt,4 rum,82 m²,N/A,Ja,N/A,1956-1958,5 500 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Tullinge, Botkyrka kommun - Såld 12 november 2023",Stockholm,2 000 000 kr
29 286 kr/m²,2 195 000 kr,-145 000 kr (-7 %),Lägenhet,Bostadsrätt,"2,5 rum",70 m²,N/A,Ja,N/A,1992,6 055 kr/år,N/A,"1 av 4, hiss finns","Lägenhet - Centrala Tyresö, Tyresö kommun - Såld 12 november 2023",Stockholm,2 050 000 kr
40 600 kr/m²,1 095 000 kr,-80 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,25 m²,N/A,N/A,N/A,1961,3 120 kr/år,N/A,"4 av 4, hiss finns ej","Lägenhet - Åby, Haninge kommun - Såld 12 november 2023",Stockholm,1 015 000 kr
34 875 kr/m²,1 495 000 kr,-100 000 kr (-7 %),Lägenhet,Bostadsrätt,1 rum,40 m²,N/A,Ja,N/A,1955,4 500 kr/år,N/A,"2 av 3, hiss finns ej","Lägenhet - Hässelby Gård, Stockholms kommun - Såld 12 november 2023",Stockholm,1 395 000 kr
48 980 kr/m²,5 250 000 kr,-450 000 kr (-9 %),Lägenhet,Bostadsrätt,4 rum,98 m²,N/A,Ja,N/A,2015,8 200 kr/år,N/A,"3 av 5, hiss finns","Lägenhet - Bromma / Beckomberga, Stockholms kommun - Såld 12 november 2023",Stockholm,4 800 000 kr
89 904 kr/m²,4 800 000 kr,-125 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,52 m²,N/A,N/A,N/A,1927,1 080 kr/år,N/A,"0,5, hiss finns","Lägenhet - Nedre Kungsholmen, Stockholms kommun - Såld 11 november 2023",Stockholm,4 675 000 kr
38 412 kr/m²,3 175 000 kr,-175 000 kr (-6 %),Lägenhet,Bostadsrätt,3 rum,"78,1 m²",N/A,Ja,N/A,1974,1 632 kr/år,N/A,"4 av 5, hiss finns","Lägenhet - Gångsätra, Lidingö kommun - Såld 11 november 2023",Stockholm,3 000 000 kr
22 611 kr/m²,2 095 000 kr,-320 000 kr (-15 %),Lägenhet,Bostadsrätt,3 rum,"78,5 m²",N/A,Ja,N/A,1971-1974,1 500 kr/år,N/A,"6 av 7, hiss finns","Lägenhet - Botkyrka-Norsborg, Botkyrka kommun - Såld 11 november 2023",Stockholm,1 775 000 kr
45 757 kr/m²,2 895 000 kr,-145 000 kr (-5 %),Lägenhet,Bostadsrätt,2 rum,"60,1 m²",N/A,Ja,N/A,1983,6 500 kr/år,N/A,"2 av 8, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 11 november 2023",Stockholm,2 750 000 kr
18 155 kr/m²,1 895 000 kr,-370 000 kr (-20 %),Lägenhet,Bostadsrätt,3 rum,84 m²,N/A,Ja,N/A,1972,3 900 kr/år,Ja,"1 av 3, hiss finns ej","Lägenhet - Kungsängen - Ekhammar, Upplands-Bro kommun - Såld 11 november 2023",Stockholm,1 525 000 kr
76 389 kr/m²,12 950 000 kr,-1 950 000 kr (-15 %),Lägenhet,Bostadsrätt,5 rum,144 m²,N/A,Ja,N/A,1974,1 788 kr/år,N/A,"6 av 10, hiss finns","Lägenhet - Vasastan - Odenplan, Stockholms kommun - Såld 11 november 2023",Stockholm,11 000 000 kr
29 851 kr/m²,1 150 000 kr,-150 000 kr (-13 %),Lägenhet,Bostadsrätt,1 rum,"33,5 m²",N/A,N/A,N/A,N/A,4 296 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Grossgärdet, Norrtälje kommun - Såld 11 november 2023",Stockholm,1 000 000 kr
18 551 kr/m²,1 995 000 kr,-10 000 kr (-1 %),Lägenhet,Bostadsrätt,5 rum,107 m²,N/A,Ja,N/A,1969,3 312 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Viksjö, Järfälla kommun - Såld 11 november 2023",Stockholm,1 985 000 kr
45 000 kr/m²,4 750 000 kr,-70 000 kr (-1 %),Lägenhet,Bostadsrätt,5 rum,104 m²,N/A,Ja,N/A,2018,6 000 kr/år,N/A,"12 av 12, hiss finns","Lägenhet - Bandhagen, Stockholms kommun - Såld 11 november 2023",Stockholm,4 680 000 kr
84 536 kr/m²,8 350 000 kr,-150 000 kr (-2 %),Lägenhet,Bostadsrätt,4 rum,97 m²,N/A,Nej,N/A,2020,N/A,Ja,N/A,"Lägenhet - Näsby Park, Täby kommun - Såld 11 november 2023",Stockholm,8 200 000 kr
130 189 kr/m²,6 995 000 kr,-95 000 kr (-1 %),Lägenhet,Bostadsrätt,2 rum,53 m²,N/A,Ja,N/A,1887,2 600 kr/år,N/A,"1 av 4, hiss finns ej","Lägenhet - Östermalm, Stockholms kommun - Såld 11 november 2023",Stockholm,6 900 000 kr
18 617 kr/m²,1 795 000 kr,-45 000 kr (-3 %),Lägenhet,Bostadsrätt,4 rum,94 m²,N/A,N/A,N/A,N/A,3 000 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Västerhaninge, Haninge kommun - Såld 11 november 2023",Stockholm,1 750 000 kr
67 442 kr/m²,2 995 000 kr,-95 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,43 m²,N/A,Nej,N/A,N/A,4 000 kr/år,Ja,"1 av 3, hiss finns ej","Lägenhet - Aspudden, Stockholms kommun - Såld 11 november 2023",Stockholm,2 900 000 kr
42 045 kr/m²,3 895 000 kr,-195 000 kr (-5 %),Lägenhet,Bostadsrätt,3 rum,88 m²,N/A,Ja,N/A,N/A,7 200 kr/år,N/A,"1 av 7, hiss finns","Lägenhet - Huvudsta, Solna kommun - Såld 10 november 2023",Stockholm,3 700 000 kr
53 986 kr/m²,3 950 000 kr,-225 000 kr (-6 %),Lägenhet,Bostadsrätt,"3,5 rum",69 m²,N/A,Ja,N/A,1957-1961,N/A,N/A,"3 av 3, hiss finns ej","Lägenhet - Kevinge, Danderyds kommun - Såld 10 november 2023",Stockholm,3 725 000 kr
14 833 kr/m²,995 000 kr,-105 000 kr (-11 %),Lägenhet,Bostadsrätt,2 rum,60 m²,N/A,Ja,N/A,1967,N/A,N/A,"2 av 2, hiss finns ej","Lägenhet - Älmsta, Norrtälje kommun - Såld 10 november 2023",Stockholm,890 000 kr
63 304 kr/m²,3 695 000 kr,-150 000 kr (-4 %),Lägenhet,Bostadsrätt,2 rum,56 m²,N/A,Ja,N/A,2019,4 020 kr/år,N/A,N/A,"Lägenhet - Råsunda, Solna kommun - Såld 10 november 2023",Stockholm,3 545 000 kr
32 584 kr/m²,3 350 000 kr,-450 000 kr (-13 %),Lägenhet,Bostadsrätt,4 rum,89 m²,N/A,Ja,N/A,1999,7 200 kr/år,N/A,N/A,"Lägenhet - Rönninge, Salems kommun - Såld 10 november 2023",Stockholm,2 900 000 kr
100 439 kr/m²,5 895 000 kr,-170 000 kr (-3 %),Lägenhet,Bostadsrätt,2 rum,57 m²,N/A,Ja,N/A,2018,N/A,N/A,"5, hiss finns","Lägenhet - Vasastan - Hagastaden, Stockholms kommun - Såld 10 november 2023",Stockholm,5 725 000 kr
20 427 kr/m²,1 295 000 kr,-100 000 kr (-8 %),Lägenhet,Bostadsrätt,2 rum,"58,5 m²",N/A,Ja,N/A,1961,6 360 kr/år,N/A,"3 av 3, hiss finns ej","Lägenhet - Norra Nynäshamn, Nynäshamns kommun - Såld 10 november 2023",Stockholm,1 195 000 kr
51 852 kr/m²,1 495 000 kr,-95 000 kr (-6 %),Lägenhet,Bostadsrätt,1 rum,27 m²,N/A,Nej,N/A,1958,7 040 kr/år,N/A,"1 av 3, hiss finns ej","Lägenhet - Örby, Stockholms kommun - Såld 10 november 2023",Stockholm,1 400 000 kr
